feature,mu_level,noise_arm,noise_level,sample_ratio,n,sigma,nsr,rho_all,p_all,rho_pos,p_pos,kw_H,kw_p,eps_sq,n_inversions,spread,p_all_bh,p_pos_bh,kw_p_bh,ranks_dose,monotone
barcode_mean_len,mid,abs,95.0,0.5,50,9.7468,0.12698102066466327,0.3224173400679166,0.022399261272120292,-0.14721938040295135,0.364657907893048,18.3510588235294,0.0010535986897289781,0.3189124183006533,2,0.925851794188099,0.0329088672718355,0.5434805358021387,0.001880703995101631,False,False
barcode_mean_len,mid,abs,100.0,0.5,50,10.0,0.13027970273798914,0.29595755836021526,0.03690558031872982,-0.11235163241277864,0.49004823867874037,17.78070588235292,0.0013620108439429239,0.30623790849673155,2,0.7640023191441241,0.05107468704824217,0.6548058361655582,0.0023631904568412673,False,False
barcode_mean_len,mid,abs,0.0,0.6,50,0.0,0.0,0.22330229386807918,0.11904267559822411,-0.5280075785474738,0.0004623821241610077,32.54431812707741,1.4805999791210015e-06,0.6343181806017202,3,3.5290526112521,0.14880334449778013,0.005486079656728193,7.061322977346315e-06,False,False
barcode_mean_len,mid,abs,5.0,0.6,50,2.2361,0.028892968220140952,0.5879951490600303,7.12130536482483e-06,0.2130806821621664,0.1867926305454003,34.19576470588234,6.793785059113572e-07,0.671016993464052,2,1.9289435872300016,2.2837289618231353e-05,0.34813055392228914,3.783365332320732e-06,False,False
barcode_mean_len,mid,abs,10.0,0.6,50,3.1622999999999997,0.040860531014959865,0.6046550116167312,3.312483483824468e-06,0.24407423593120883,0.1290721966839409,34.65129411764704,5.478055210909073e-07,0.6811398692810453,2,1.599460727609247,1.1758052060903645e-05,0.26794005115193087,3.3258853220731156e-06,False,False
barcode_mean_len,mid,abs,15.0,0.6,50,3.873,0.05004358745879252,0.542915520965428,4.6306534524945614e-05,0.11622582663390896,0.47510759568232697,36.67576470588233,2.1007182001577298e-07,0.7261281045751629,2,1.3144451355137272,0.0001241068504559061,0.6440963031844957,1.8430829491949894e-06,False,False
barcode_mean_len,mid,abs,20.0,0.6,50,4.472100000000001,0.05778464432596591,0.5781952299090298,1.095529950463161e-05,0.24601133304177394,0.12596729024899417,29.216941176470556,7.062885810712858e-06,0.5603764705882346,2,1.2669416380310379,3.318706364595244e-05,0.26266721957749906,2.4786731335709273e-05,False,False
barcode_mean_len,mid,abs,25.0,0.6,50,5.0,0.06460571580014524,0.5899551328902304,6.522452248421459e-06,0.20726939083047097,0.19938430873187035,31.251764705882323,2.7198829982073803e-06,0.6055947712418294,2,1.4461142474341755,2.1358734475464637e-05,0.3657345308099397,1.1445661485669066e-05,False,False
barcode_mean_len,mid,abs,30.0,0.6,50,5.477199999999999,0.0707716853161111,0.5438955128805281,4.458550844859216e-05,0.16852744861916796,0.2985624581580232,27.21599999999998,1.7976761244601293e-05,0.5159111111111107,2,0.8740353680743218,0.00012018702277446583,0.4722161328009551,5.297591472727702e-05,False,False
barcode_mean_len,mid,abs,35.0,0.6,50,5.916100000000001,0.07644277504904784,0.45765622435172354,0.000832820560833048,-0.003874194221130298,0.981071453424745,31.3449411764706,2.6033494375505784e-06,0.6076653594771244,2,1.1697918047029554,0.0016874142082238229,0.9874420472781524,1.1198052761964413e-05,False,False
barcode_mean_len,mid,abs,40.0,0.6,50,6.324599999999999,0.08172106202991973,0.5311556179842274,7.229291643448824e-05,0.16077906017690738,0.3216472515203678,36.02447058823529,2.8603474160573716e-07,0.7116549019607842,2,0.9548577203600632,0.0001888550906856013,0.49689691680056824,2.184992298538373e-06,False,False
barcode_mean_len,mid,abs,45.0,0.6,50,6.708199999999998,0.08667761254610686,0.46941612733292426,0.0005839181355385723,0.007748388442260596,0.9621531316641155,27.64141176470588,1.4743907177459337e-05,0.5253647058823528,2,1.161212085144847,0.0012541428777156404,0.9779261338225437,4.525357648527123e-05,False,False
barcode_mean_len,mid,abs,50.0,0.6,50,7.0711,0.09136669539888141,0.5282156422389273,8.060259518955443e-05,0.1181629237444741,0.4677283145791489,26.03388235294119,3.1150679648939394e-05,0.48964183006535983,2,1.0654112295362368,0.0002088033802960602,0.6415742368121069,8.324750595837251e-05,False,False
barcode_mean_len,mid,abs,55.0,0.6,50,7.416200000000001,0.09582578190340742,0.4115966043420212,0.002981221165114495,-0.07942098153317112,0.6261554912472203,28.571294117647057,9.55226010322637e-06,0.5460287581699346,2,0.9019979117877712,0.005143850989900706,0.7712908700131322,3.106154509091092e-05,False,False
barcode_mean_len,mid,abs,60.0,0.6,50,7.746,0.10008717491758504,0.5174357311728266,0.00011910676880322052,0.2285774590466876,0.15599513996197656,23.813647058823534,8.704656068993152e-05,0.4403032679738563,2,0.9030174925143415,0.0002969686192680833,0.3073633054335555,0.00020238325360409076,False,False
barcode_mean_len,mid,abs,65.0,0.6,50,8.0623,0.10417413249910218,0.45961620818192367,0.0007856547621625983,-0.007748388442260596,0.9621531316641155,25.85694117647057,3.3817382952798024e-05,0.48570980392156826,2,1.0605757511183471,0.0016129336176848043,0.9779261338225437,8.884227724887617e-05,False,False
barcode_mean_len,mid,abs,70.0,0.6,50,8.3666,0.10810603636269905,0.4831360141443249,0.0003796182293398571,0.07942098153317112,0.6261554912472203,31.035294117647055,3.0110619602023684e-06,0.6007843137254901,2,0.6421247892413087,0.0008405832221096835,0.7712908700131322,1.2175163578209576e-05,False,False
barcode_mean_len,mid,abs,75.0,0.6,50,8.6603,0.11190097610879957,0.3635770005021188,0.009449782636089026,0.02905645665847724,0.8587392363951517,17.40894117647059,0.0016094159600745666,0.29797647058823534,2,0.7563691119291631,0.014770248490021502,0.9264820067836324,0.0027615439905338507,False,False
barcode_mean_len,mid,abs,80.0,0.6,50,8.9443,0.1155705807662478,0.4017966851910207,0.003825016697240252,-0.04067903932186813,0.803189316671649,27.013647058823494,1.97530153476241e-05,0.5114143790849666,2,0.750253039583634,0.00636362348556965,0.8913676187406128,5.642474497553679e-05,False,False
barcode_mean_len,mid,abs,85.0,0.6,50,9.219499999999998,0.1191264793638878,0.4096366205118211,0.0031354409891101403,0.08716936997543172,0.5927567412522293,16.59105882352938,0.002320446080764066,0.27980130718954177,2,0.6521491317428918,0.005380000221166846,0.742943085396999,0.0038262674736003212,False,False
barcode_mean_len,mid,abs,90.0,0.6,50,9.486800000000002,0.12258030093056357,0.49783589287082564,0.00023447294876445903,0.06392420464864992,0.6951518346023172,27.07482352941176,1.9198348152123103e-05,0.5127738562091502,2,1.2022370833154676,0.0005437901305509898,0.822507895903505,5.52769776516238e-05,False,False
barcode_mean_len,mid,abs,95.0,0.6,50,9.7468,0.12593979815217113,0.4605962000970237,0.0007629839871124458,0.025182262437346937,0.8774200339160868,24.938352941176475,5.17662264656053e-05,0.4652967320261439,2,0.9787188754298377,0.0015768335733657211,0.9368549156624119,0.00012838024163470114,False,False
barcode_mean_len,mid,abs,100.0,0.6,50,10.0,0.12921143160029047,0.38415683071921986,0.005882687853609089,0.1724016428402983,0.2874288883942323,13.576470588235281,0.008776996670895123,0.2128104575163396,2,0.707462079988864,0.009465224401135732,0.4640778927198542,0.012814139566612974,False,False
barcode_mean_len,mid,abs,0.0,0.7,50,0.0,0.0,0.20110607440201717,0.16138706726122962,-0.571524074111586,0.00011714323351034505,32.00302184582809,1.910379384525142e-06,0.6222893743517353,3,3.605011167009218,0.19645284365568527,0.0028010149896287046,8.666599159065278e-06,False,False
barcode_mean_len,mid,abs,5.0,0.7,50,2.2361,0.02900960591408364,0.6164149145979319,1.8790023240180228e-06,0.26344520703686025,0.10048641259754532,29.596235294117605,5.913771050715306e-06,0.568805228758169,2,2.103050832977969,7.191243462291198e-06,0.22904991106793418,2.1483621395176696e-05,False,False
barcode_mean_len,mid,abs,10.0,0.7,50,3.1622999999999997,0.04102548042668337,0.6134749388526316,2.169801801255336e-06,0.24601133304177394,0.12596729024899417,30.343529411764678,4.1662346000657435e-06,0.5854117647058817,2,1.7017065470445738,8.13675675470751e-06,0.26266721957749906,1.5879500729758775e-05,False,False
barcode_mean_len,mid,abs,15.0,0.7,50,3.873,0.05024560784636016,0.640914712475433,5.337808825841086e-07,0.29831295502703303,0.06152651587728948,30.47999999999999,3.907852118283553e-06,0.5884444444444442,2,1.76912038646942,2.3089126548987024e-06,0.1644243096720667,1.5183103643314434e-05,False,False
barcode_mean_len,mid,abs,20.0,0.7,50,4.472100000000001,0.05801791449772973,0.5889751409751304,6.8157934208878086e-06,0.20339519660934066,0.20810244941379488,29.045647058823505,7.652240304304767e-06,0.5565699346405223,2,1.4726762133197369,2.2009332921616882e-05,0.37799858975552586,2.626045565683924e-05,False,False
barcode_mean_len,mid,abs,25.0,0.7,50,5.0,0.0648665218775628,0.638954728645233,5.92731822580608e-07,0.3273694116855102,0.03920622889644715,32.69176470588235,1.381242359781056e-06,0.63759477124183,2,1.6672792489838089,2.505639068181661e-06,0.11575172340855826,6.760817866296748e-06,False,False
barcode_mean_len,mid,abs,30.0,0.7,50,5.477199999999999,0.0710573827255574,0.6320947852395326,8.503573767590204e-07,0.3041242463587284,0.056400802663156245,28.797176470588226,8.595150551509164e-06,0.5510483660130717,2,1.2908687977131246,3.514810490603951e-06,0.15247891417655612,2.8650501838363882e-05,False,False
barcode_mean_len,mid,abs,35.0,0.7,50,5.916100000000001,0.07675136601596987,0.58113520565433,9.641400807504946e-06,0.22664036193612244,0.15962826010966372,30.837647058823507,3.3039392919236998e-06,0.5963921568627446,2,1.2592927271092749,2.9789045684317605e-05,0.31187874349156985,1.3131040775594193e-05,False,False
barcode_mean_len,mid,abs,40.0,0.7,50,6.324599999999999,0.08205096085336674,0.6095549711922315,2.622800095219794e-06,0.2518226243734694,0.11698754306825601,31.317647058823525,2.636960811688394e-06,0.6070588235294117,2,1.3430768163812363,9.717944575913978e-06,0.25068759228912,1.1198052761964413e-05,False,False
barcode_mean_len,mid,abs,45.0,0.7,50,6.708199999999998,0.08702752041181334,0.5487954724560283,3.682792157803607e-05,0.1859613226142543,0.25060407596896045,24.67952941176469,5.835209453660821e-05,0.45954509803921534,1,1.1438565977922597,0.00010073519725756925,0.4276363131213453,0.00014206138198703046,False,False
barcode_mean_len,mid,abs,50.0,0.7,50,7.0711,0.09173553256968688,0.45079628094602325,0.0010185841855814975,0.007748388442260596,0.9621531316641155,24.359529411764697,6.76554916452826e-05,0.4524339869281044,2,1.0994256342291684,0.001985918852391599,0.9779261338225437,0.00016050920211763475,False,False
barcode_mean_len,mid,abs,55.0,0.7,50,7.416200000000001,0.09621261990967625,0.5203757069181267,0.00010721365217109089,0.17046454572973313,0.2929615964374106,25.859764705882355,3.377309728302671e-05,0.4857725490196079,2,1.0659936794144267,0.00027242813256588667,0.46813450977112,8.884227724887617e-05,False,False
barcode_mean_len,mid,abs,60.0,0.7,50,7.746,0.10049121569272032,0.4772560626537246,0.0004575619650433387,0.06198710753808477,0.7039639361606933,23.5830588235294,9.681135908876504e-05,0.43517908496732,2,0.9827454018958233,0.001005987299031454,0.8276693560422816,0.00021906219939793548,False,False
barcode_mean_len,mid,abs,65.0,0.7,50,8.0623,0.10459467186669492,0.5928951086355306,5.71107195181051e-06,0.22276616771499216,0.16707804359403583,28.49599999999998,9.89430070371612e-06,0.5443555555555551,2,1.1990866703780725,1.9105384586991994e-05,0.3243895209654558,3.1978457112944926e-05,False,False
barcode_mean_len,mid,abs,70.0,0.7,50,8.3666,0.10854244838816339,0.6164149145979319,1.8790023240180228e-06,0.29056456658477237,0.06892893651931309,27.22823529411764,1.7874604000926336e-05,0.5161830065359475,1,1.0792731947325347,7.191243462291198e-06,0.1756271533231813,5.294070611739329e-05,False,False
barcode_mean_len,mid,abs,75.0,0.7,50,8.6603,0.11235270788325145,0.6007350439563309,3.981578482415054e-06,0.2750677897002512,0.0858277861381847,24.5505882352941,6.193721204484192e-05,0.4566797385620911,2,1.395379316469496,1.3868419433131088e-05,0.20572123997039118,0.00014922696166244298,False,False
barcode_mean_len,mid,abs,80.0,0.7,50,8.9443,0.11603712632589704,0.5566354077768287,2.6953649534406564e-05,0.2111435850516013,0.1909255574106153,20.49788235294116,0.0003981558008346395,0.3666196078431369,2,1.2842042814589396,7.59602850515094e-05,0.3537067099439686,0.0007572288236732408,False,False
barcode_mean_len,mid,abs,85.0,0.7,50,9.219499999999998,0.11960737969003805,0.4037566690212208,0.003641167432932486,-0.048427427764128735,0.7666620524502553,21.112470588235283,0.0003008164889168624,0.3802771241830063,2,0.9275730621188538,0.006090441929185633,0.8705686309874694,0.0005823707753735193,False,False
barcode_mean_len,mid,abs,90.0,0.7,50,9.486800000000002,0.12307514394961258,0.5693753026731293,1.5955067380239913e-05,0.220829070604427,0.17089556312621176,29.54447058823527,6.0588886866404284e-06,0.5676549019607838,2,0.9835455069673475,4.666104611202239e-05,0.32702237388349165,2.192516139523579e-05,False,False
barcode_mean_len,mid,abs,95.0,0.7,50,9.7468,0.12644820308724586,0.5478154805409282,3.8272282694270074e-05,0.2731306925896861,0.08814827865954035,21.501176470588206,0.00025184797321853693,0.3889150326797379,1,1.1623411082860668,0.00010437895280255476,0.20701489685195082,0.0005004671262676055,False,False
barcode_mean_len,mid,abs,100.0,0.7,50,10.0,0.1297330437551256,0.5909351248053305,6.240836369617178e-06,0.22664036193612244,0.15962826010966372,25.462588235294106,4.060510957947657e-05,0.4769464052287579,1,1.4781791545908245,2.0654725351402053e-05,0.31187874349156985,0.00010289578176815588,False,False
barcode_mean_len,mid,abs,0.0,0.8,50,0.0,0.0,0.1810739010942331,0.2082347447348052,-0.6111828061666251,2.8006445080772316e-05,33.81505008668848,8.131875823982779e-07,0.6625566685930774,3,3.883249528450664,0.24732862401451958,0.0015035738608438426,4.371470818672823e-06,False,False
barcode_mean_len,mid,abs,5.0,0.8,50,2.2361,0.029049122225129474,0.7242140252589374,2.7768446934566866e-09,0.46490330653563583,0.0025073449504734676,32.84235294117644,1.2866225313298092e-06,0.6409411764705877,1,2.3090272691345457,2.807027787950781e-08,0.015141758467144967,6.36467528796129e-06,True,False
barcode_mean_len,mid,abs,10.0,0.8,50,3.1622999999999997,0.041081364524183595,0.7271540010042375,2.2282442898307274e-09,0.46877750075676616,0.002280575772707779,34.62117647058821,5.556602721968715e-07,0.6804705882352936,2,2.097164794221869,2.3819163098190533e-08,0.014627141162884374,3.3339616331812293e-06,True,False
barcode_mean_len,mid,abs,15.0,0.8,50,3.873,0.050314051418955535,0.7006942192965361,1.4679936357204854e-08,0.41647587877150705,0.007513971306698402,35.41364705882353,3.819656409706598e-07,0.698081045751634,2,1.8588555025211364,1.1769259320862513e-07,0.03565302711851793,2.614560522137653e-06,True,False
barcode_mean_len,mid,abs,20.0,0.8,50,4.472100000000001,0.05809694535262356,0.5772152379939298,1.1428780583088116e-05,0.17627583706142858,0.27656782450681333,27.968941176470565,1.2655024632087218e-05,0.5326431372549014,2,1.5887590936440334,3.442356029700953e-05,0.4536297650640854,3.9760719283246997e-05,False,False
barcode_mean_len,mid,abs,25.0,0.8,50,5.0,0.06495488176988837,0.6516946235415335,2.959963436061713e-07,0.35061457701229204,0.02654757780827596,37.868235294117625,1.1929279200922667e-07,0.7526274509803916,2,1.3812354572635308,1.3627554433353433e-06,0.08881024230826129,1.33665417552507e-06,False,False
barcode_mean_len,mid,abs,30.0,0.8,50,5.477199999999999,0.07115417568600652,0.563495351182529,2.0378269927857844e-05,0.14528228329238618,0.3710715537154117,32.62399999999997,1.4260529606787404e-06,0.6360888888888881,2,1.2133506488242731,5.813432832180305e-05,0.5512724360308832,6.907444028287649e-06,False,False
barcode_mean_len,mid,abs,35.0,0.8,50,5.916100000000001,0.07685591520776733,0.6830543648247352,4.6254494162601974e-08,0.3932307134447253,0.012066750668929772,29.05882352941174,7.605217708692388e-06,0.5568627450980387,2,1.4978470059742732,3.0081594105748136e-07,0.05243961739301256,2.6195749885496003e-05,False,False
barcode_mean_len,mid,abs,40.0,0.8,50,6.324599999999999,0.08216272904836719,0.6418947043905331,5.064012431720217e-07,0.3389919943489011,0.03237108028472536,34.434823529411744,6.068198134847406e-07,0.6763294117647054,2,1.1946918358243792,2.2110476814553058e-06,0.10170643467836007,3.582924807891066e-06,False,False
barcode_mean_len,mid,abs,45.0,0.8,50,6.708199999999998,0.08714606757775303,0.6497346397113335,3.30063045669888e-07,0.3351178001277708,0.03453119053857223,28.364235294117634,1.0522451111758697e-05,0.5414274509803919,2,1.438420387953951,1.5121114900147577e-06,0.1066910538234956,3.374441218598479e-05,False,False
barcode_mean_len,mid,abs,50.0,0.8,50,7.0711,0.09186049289661154,0.5458554967107281,4.131830359672669e-05,0.15109357462408166,0.3520316775609681,30.00564705882354,4.881498321388288e-06,0.5779032679738565,2,1.1811415216159018,0.00011170355332835995,0.5271971982797107,1.8232102164221318e-05,False,False
barcode_mean_len,mid,abs,55.0,0.8,50,7.416200000000001,0.09634367883636923,0.6546345992868337,2.510028858424726e-07,0.35642586834398743,0.02397896260405331,31.26870588235292,2.698315334446087e-06,0.6059712418300649,2,1.1427000826666935,1.2221606483429294e-06,0.0838362226382315,1.140651482288573e-05,False,False
barcode_mean_len,mid,abs,60.0,0.8,50,7.746,0.10062810283791107,0.5742752622486297,1.296502107106302e-05,0.24988552726290425,0.11992549693631241,28.2381176470588,1.1160802423634916e-05,0.5386248366013067,2,1.0809974285894142,3.864573588489938e-05,0.2534788912517512,3.566854382811158e-05,False,False
barcode_mean_len,mid,abs,65.0,0.8,50,8.0623,0.10473714865867421,0.5968150762959308,4.774231695200844e-06,0.2711935954791209,0.09051702671299842,28.91576470588234,8.131515080181075e-06,0.5536836601307187,2,1.116444735775751,1.620450903845542e-05,0.2109795359475903,2.749930554388509e-05,False,False
barcode_mean_len,mid,abs,70.0,0.8,50,8.3666,0.1086903027631896,0.6124949469375316,2.275676466627515e-06,0.2963758579164678,0.06331503171672757,24.265411764705874,7.066217528176051e-05,0.4503424836601305,2,1.3355411414599212,8.499514513909996e-06,0.16823708427587614,0.00016721583463622715,False,False
barcode_mean_len,mid,abs,75.0,0.8,50,8.6603,0.11250575251835285,0.4909759494651253,0.00029438691303080086,0.07360969020147567,0.6517018082558034,29.109647058823526,7.426523240579792e-06,0.5579921568627451,2,0.914057541738492,0.0006645141483462252,0.7943416535752256,2.5771144081116444e-05,False,False
barcode_mean_len,mid,abs,80.0,0.8,50,8.9443,0.11619518980288251,0.6075949873620313,2.880874693449374e-06,0.26344520703686025,0.10048641259754532,28.6070588235294,9.393938383997891e-06,0.5468235294117645,1,1.4208581202262183,1.050671947022713e-05,0.22904991106793418,3.096573155494912e-05,False,False
barcode_mean_len,mid,abs,85.0,0.8,50,9.219499999999998,0.11977030649549718,0.5027358524463259,0.00019870812490022696,0.06973549598034537,0.6689557215776891,23.722352941176467,9.078983090886405e-05,0.4382745098039215,2,1.2766078459596129,0.00046784444596762294,0.8048238306174009,0.00020951499440507087,False,False
barcode_mean_len,mid,abs,90.0,0.8,50,9.486800000000002,0.12324279447491542,0.5919151167204305,5.970515067258866e-06,0.2731306925896861,0.08814827865954035,26.71999999999997,2.264540862311452e-05,0.5048888888888883,2,1.1094133527158911,1.9830639330538378e-05,0.20701489685195082,6.305458089669611e-05,False,False
barcode_mean_len,mid,abs,95.0,0.8,50,9.7468,0.12662044832694963,0.6232748580036321,1.3353912114675822e-06,0.31962102324324965,0.04438461834385686,28.189176470588194,1.141877130848529e-05,0.5375372549019599,2,1.1838221043564037,5.218125322121224e-06,0.12819159956455553,3.612060311867796e-05,False,False
barcode_mean_len,mid,abs,100.0,0.8,50,10.0,0.12990976353977673,0.5762352460788297,1.1921102799683362e-05,0.23245165326781791,0.14891022386666583,24.616470588235273,6.007887621667854e-05,0.4581437908496727,2,1.3103501935924537,3.5648313838281434e-05,0.29718134806008417,0.00014512559709483388,False,False
barcode_mean_len,mid,abs,0.0,0.9,50,0.0,0.0,0.21972931496435089,0.12521953938956307,-0.5346388025159812,0.00037959015570482237,31.23835458263169,2.7370769755611035e-06,0.6052967685029265,3,3.870033665659358,0.1558958120914239,0.0047705249298038484,1.1466133275999217e-05,False,False
barcode_mean_len,mid,abs,5.0,0.9,50,2.2361,0.02908309342790185,0.7555737665421389,2.2702677942265863e-10,0.5268904140737205,0.00047781984106987487,34.55905882352937,5.722169756642558e-07,0.6790901960784305,1,2.389737211914104,4.492232018363245e-09,0.005486079656728193,3.4112935087676787e-06,True,False
barcode_mean_len,mid,abs,10.0,0.9,50,3.1622999999999997,0.04112940671126248,0.7271540010042375,2.2282442898307274e-09,0.4765258891990267,0.0018804605022060316,35.130352941176454,4.367569926334278e-07,0.6917856209150324,1,1.9048333768794887,2.3819163098190533e-08,0.013050957216803057,2.8404475744691457e-06,True,False
barcode_mean_len,mid,abs,15.0,0.9,50,3.873,0.05037289067853132,0.756553758457239,2.0868628947724925e-10,0.5404500938476766,0.0003182418954863637,36.1430588235294,2.7040830067520794e-07,0.7142901960784311,1,1.764668013277717,4.410869300314586e-09,0.00428934728699012,2.167928617482271e-06,True,False
barcode_mean_len,mid,abs,20.0,0.9,50,4.472100000000001,0.05816488623895169,0.6448346801358332,4.319190597104281e-07,0.33124360590664054,0.03680807650903482,33.89741176470588,7.821745858874974e-07,0.6643869281045751,2,1.5241880142708841,1.9311765650514334e-06,0.11114126997857918,4.2539319583355124e-06,False,False
barcode_mean_len,mid,abs,25.0,0.9,50,5.0,0.06503084260073756,0.6987342354663361,1.6744150807670624e-08,0.4203500729926374,0.006921396320156292,35.519058823529406,3.6337606283905133e-07,0.7004235294117646,1,1.4166680334375439,1.2976716875944733e-07,0.03423882222204974,2.5601495336387707e-06,False,False
barcode_mean_len,mid,abs,30.0,0.9,50,5.477199999999999,0.07123738621855194,0.6899143082304355,2.988627935155698e-08,0.41066458743981166,0.008484500076457055,33.11341176470586,1.1322883280419588e-06,0.6469647058823524,1,1.3934765508475406,2.1056242270415146e-07,0.038869877197561874,5.754252158901758e-06,False,False
barcode_mean_len,mid,abs,35.0,0.9,50,5.916100000000001,0.0769457935820447,0.7418538797307382,7.095063605489301e-10,0.5172049285208947,0.0006322430775637379,34.639999999999986,5.507379995690965e-07,0.6808888888888885,2,1.5198587742449785,9.703542872213308e-09,0.006606584967800856,3.3258853220731156e-06,True,False
barcode_mean_len,mid,abs,40.0,0.9,50,6.324599999999999,0.08225881342252496,0.6801143890794351,5.5577194817011556e-08,0.3816081307813344,0.01511095184742017,33.69129411764706,8.621061391589233e-07,0.6598065359477124,2,1.5580398379147224,3.4457860786547165e-07,0.06057407421595155,4.607808674814935e-06,False,False
barcode_mean_len,mid,abs,45.0,0.9,50,6.708199999999998,0.08724797966685355,0.5987750601261308,4.3612384921574585e-06,0.220829070604427,0.17089556312621176,32.88282352941175,1.2623135123594014e-06,0.6418405228758167,2,1.1305506963777376,1.5022043695209022e-05,0.32702237388349165,6.277815863605579e-06,False,False
barcode_mean_len,mid,abs,50.0,0.9,50,7.0711,0.09196791822281508,0.7173540818532369,4.591270447378456e-09,0.4707145978673313,0.002174106252000775,37.2527058823529,1.597781190307549e-07,0.7389490196078422,2,1.3624202608578093,4.2276054614474895e-08,0.014139292408116929,1.5484012091767628e-06,True,False
barcode_mean_len,mid,abs,55.0,0.9,50,7.416200000000001,0.096456346979118,0.6526746154566336,2.802226091537122e-07,0.41066458743981166,0.008484500076457055,28.632470588235293,9.283036106863817e-06,0.5473882352941176,2,1.0421022261358237,1.3296276862905734e-06,0.038869877197561874,3.072321558499413e-05,False,False
barcode_mean_len,mid,abs,60.0,0.9,50,7.746,0.10074578135706264,0.6438546882207331,4.555277810083061e-07,0.41453878166094194,0.00782628127009066,26.17129411764705,2.9224863567040048e-05,0.4926954248366011,2,1.4494291308106346,2.0173373158939273e-06,0.03675980596557735,7.87800670068036e-05,False,False
barcode_mean_len,mid,abs,65.0,0.9,50,8.0623,0.10485963245998528,0.6918742920606356,2.6322334568216697e-08,0.41841297588207216,0.007212444522543559,29.116235294117615,7.40366722571842e-06,0.5581385620915026,1,1.3262522094237301,1.8830593191108868e-07,0.03530301792613426,2.5771144081116444e-05,False,False
barcode_mean_len,mid,abs,70.0,0.9,50,8.3666,0.10881740954066618,0.660514550777434,1.7951728578064238e-07,0.3816081307813344,0.01511095184742017,34.281411764705894,6.524394327734203e-07,0.6729202614379087,2,1.2570385615291282,9.12300960524576e-07,0.06057407421595155,3.7707860665060243e-06,False,False
barcode_mean_len,mid,abs,75.0,0.9,50,8.6603,0.1126373212350335,0.5889751409751304,6.8157934208878086e-06,0.33318070301720565,0.035654757484319746,28.228705882352926,1.1209957379287286e-05,0.5384156862745095,2,1.0612137074257877,2.2009332921616882e-05,0.10907540940926763,3.5702946447730055e-05,False,False
barcode_mean_len,mid,abs,80.0,0.9,50,8.9443,0.1163310730947554,0.6516946235415335,2.959963436061713e-07,0.35642586834398743,0.02397896260405331,32.51764705882351,1.4993183180892133e-06,0.633725490196078,1,1.350977359474295,1.3627554433353433e-06,0.0838362226382315,7.114112427668206e-06,False,False
barcode_mean_len,mid,abs,85.0,0.9,50,9.219499999999998,0.1199103706715,0.7173540818532369,4.591270447378456e-09,0.4939597631941131,0.0011980997610938904,29.080470588235272,7.528589823687909e-06,0.5573437908496727,1,1.308548508434452,4.2276054614474895e-08,0.009860467060330249,2.6028210171114333e-05,True,False
barcode_mean_len,mid,abs,90.0,0.9,50,9.486800000000002,0.12338691951693544,0.6820743729096351,4.918543220763477e-08,0.441658141208854,0.004330394809944678,34.22399999999999,6.703771999491795e-07,0.6716444444444443,2,1.1937770949307662,3.133044654321941e-07,0.02440767983787,3.7707860665060243e-06,False,False
barcode_mean_len,mid,abs,95.0,0.9,50,9.7468,0.12676852333217378,0.6271948256640324,1.0945749374689116e-06,0.2866903723636421,0.07288459904707667,29.41929411764704,6.424626425088583e-06,0.5648732026143787,1,1.3970288255704846,4.368904256850162e-06,0.18172299494311342,2.2980394520509164e-05,False,False
barcode_mean_len,mid,abs,100.0,0.9,50,10.0,0.13006168520147512,0.5389955533050278,5.3817991182788125e-05,0.21889197349386189,0.17477538712368895,26.736941176470566,2.2467644078339213e-05,0.5052653594771237,2,1.0544398913988182,0.0001434118389684612,0.330368109806973,6.29364728700466e-05,False,False
barcode_mean_len,mid,abs,0.0,1.0,50,0.0,0.0,0.21826316386188313,0.12782303111010454,-0.5375696631101061,0.00034743802944948066,31.6875625481139,2.216015600352866e-06,0.6152791677358644,3,3.9996254885824154,0.1587121748096091,0.004487741213722458,9.813783372991264e-06,False,False
barcode_mean_len,mid,abs,5.0,1.0,50,2.2361,0.029080711073262978,0.7869335078253407,1.2384914593825313e-11,0.5869404245012402,6.866970894574676e-05,36.627764705882356,2.149074809279239e-07,0.7250614379084968,2,2.4353003192257865,1.2705649483655899e-09,0.002279910359682903,1.8678874510557873e-06,True,False
barcode_mean_len,mid,abs,10.0,1.0,50,3.1622999999999997,0.04112603757746948,0.734993936325038,1.2216616184792873e-09,0.48427427764128733,0.0015435449029094575,35.4795294117647,3.7023904036663945e-07,0.6995450980392156,2,2.0061673486587184,1.4755133833581002e-08,0.011576586771820932,2.5888895303832683e-06,True,False
barcode_mean_len,mid,abs,15.0,1.0,50,3.873,0.05036876436060442,0.7634137018629393,1.1442758156905243e-10,0.5462613851793722,0.00026594767435802916,37.469176470588195,1.4417825930814563e-07,0.7437594771241821,1,1.878312028340556,2.8004644962952304e-09,0.0038645521430151113,1.47347012259973e-06,True,False
barcode_mean_len,mid,abs,20.0,1.0,50,4.472100000000001,0.05816012163621455,0.7428338716458384,6.556017802283806e-10,0.4997710545258085,0.0010254568939584306,38.344470588235254,9.513887929195644e-08,0.763210457516339,2,1.6758442640158626,9.380148547882986e-09,0.009169951070974427,1.2064005936456413e-06,True,False
