generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.054545454545455,13.0,1.0,1.0,1.0,42,10.302
200,1000,18.10909090909091,25.0,1.0,1.0,1.0,20,21.381
300,1000,23.818181818181817,35.0,1.0,1.0,1.0,23,32.171
400,1000,28.836363636363636,36.0,1.0,1.0,1.0,29,42.877
500,1000,31.945454545454545,43.0,1.0,1.0,1.0,18,53.884
600,1000,36.92727272727273,49.0,1.0,1.0,1.0,26,64.147
700,1000,40.58181818181818,54.0,1.0,1.0,1.0,39,75.791
800,1000,45.236363636363635,57.0,1.0,1.0,1.0,20,85.92
900,1000,51.345454545454544,71.0,1.0,1.0,1.0,29,97.418
1000,1000,55.30909090909091,78.0,1.0,1.0,1.0,24,108.017
1100,1000,59.72727272727273,75.0,1.0,1.0,1.0,18,118.926
1200,1000,62.74545454545454,74.0,1.0,1.0,1.0,37,127.268
1300,1000,61.4,87.0,1.0,1.0,1.0,24,141.101
1400,1000,66.50909090909092,85.0,1.0,1.0,1.0,22,150.615
1500,1000,71.38181818181818,95.0,1.0,1.0,1.0,23,157.355
1600,1000,76.94545454545455,101.0,1.0,1.0,1.0,22,166.161
1700,1000,68.50909090909092,90.0,1.0,1.0,1.0,25,180.219
1800,1000,77.03636363636363,96.0,1.0,1.0,1.0,31,188.174
1900,1000,79.36363636363636,106.0,1.0,1.0,1.0,33,199.216
2000,1000,78.27272727272727,104.0,1.0,1.0,1.0,26,211.151
