generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,38.2,59.0,1.0,1.0,1.0,10,28.223
200,1000,85.49090909090908,119.0,1.0,1.0,1.0,18,56.332
300,1000,114.2909090909091,152.0,1.0,1.0,1.0,8,84.336
400,1000,135.45454545454547,206.0,1.0,1.0,1.0,14,112.232
500,1000,157.87272727272727,228.0,1.0,1.0,1.0,11,139.777
600,1000,181.87272727272727,260.0,1.0,1.0,1.0,11,168.756
700,1000,207.4,297.0,1.0,1.0,1.0,11,196.343
800,1000,216.1818181818182,325.0,1.0,1.0,1.0,12,223.845
900,1000,196.12727272727273,346.0,1.0,1.0,1.0,9,251.278
1000,1000,236.96363636363637,356.0,1.0,1.0,1.0,13,278.779
1100,1000,205.8909090909091,414.0,1.0,1.0,1.0,14,307.167
1200,1000,213.3090909090909,403.0,1.0,1.0,1.0,12,335.725
1300,1000,160.01818181818183,217.0,1.0,1.0,1.0,10,363.463
1400,1000,216.12727272727273,269.0,1.0,1.0,1.0,11,391.122
1500,1000,193.63636363636363,302.0,1.0,1.0,1.0,10,419.063
1600,1000,192.96363636363637,328.0,1.0,1.0,1.0,9,449.245
1700,1000,200.92727272727274,305.0,1.0,1.0,1.0,11,475.046
1800,1000,253.05454545454546,344.0,1.0,1.0,1.0,10,502.538
1900,1000,278.3636363636364,370.0,1.0,1.0,1.0,9,530.403
2000,1000,219.45454545454547,378.0,1.0,1.0,1.0,9,559.067
