generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,7.2727272727272725,14.0,1.0,1.0,1.0,30,11.403
200,1000,15.181818181818182,24.0,1.0,1.0,1.0,23,23.001
300,1000,25.054545454545455,35.0,1.0,1.0,1.0,29,34.441
400,1000,29.509090909090908,43.0,1.0,1.0,1.0,33,46.84
500,1000,36.0,50.0,1.0,1.0,1.0,29,59.179
600,1000,42.054545454545455,61.0,1.0,1.0,1.0,46,70.551
700,1000,51.654545454545456,65.0,1.0,1.0,1.0,25,82.583
800,1000,49.345454545454544,76.0,1.0,1.0,1.0,48,96.43
900,1000,57.981818181818184,78.0,1.0,1.0,1.0,36,107.605
1000,1000,63.25454545454546,93.0,1.0,1.0,1.0,31,119.894
1100,1000,57.8,97.0,1.0,1.0,1.0,33,132.769
1200,1000,72.0,108.0,1.0,1.0,1.0,24,145.097
1300,1000,65.9090909090909,89.0,1.0,1.0,1.0,34,157.891
1400,1000,64.98181818181818,87.0,1.0,1.0,1.0,28,168.196
1500,1000,72.25454545454545,93.0,1.0,1.0,1.0,24,179.843
1600,1000,76.0,110.0,1.0,1.0,1.0,26,193.253
1700,1000,84.8,108.0,1.0,1.0,1.0,25,206.148
1800,1000,73.10909090909091,98.0,1.0,1.0,1.0,26,217.802
1900,1000,85.52727272727273,113.0,1.0,1.0,1.0,51,229.696
2000,1000,74.50909090909092,103.0,1.0,1.0,1.0,28,241.483
