generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,48.38181818181818,60.0,1.0,1.0,1.0,13,27.984
200,1000,86.61818181818182,104.0,1.0,1.0,1.0,14,55.242
300,1000,107.14545454545454,146.0,1.0,1.0,1.0,12,82.792
400,1000,129.6,181.0,1.0,1.0,1.0,10,109.63
500,1000,172.61818181818182,223.0,1.0,1.0,1.0,8,137.451
600,1000,196.3090909090909,258.0,1.0,1.0,1.0,11,165.861
700,1000,189.54545454545453,284.0,1.0,1.0,1.0,11,191.534
800,1000,242.92727272727274,313.0,1.0,1.0,1.0,12,218.01
900,1000,258.1636363636364,356.0,1.0,1.0,1.0,12,245.795
1000,1000,263.45454545454544,374.0,1.0,1.0,1.0,9,273.364
1100,1000,272.2181818181818,395.0,1.0,1.0,1.0,13,298.984
1200,1000,287.8545454545455,385.0,1.0,1.0,1.0,12,327.813
1300,1000,292.6363636363636,400.0,1.0,1.0,1.0,12,356.12
1400,1000,321.41818181818184,401.0,1.0,1.0,1.0,8,381.437
1500,1000,304.27272727272725,439.0,1.0,1.0,1.0,10,409.367
1600,1000,293.6363636363636,438.0,1.0,1.0,1.0,10,437.701
1700,1000,278.1636363636364,457.0,1.0,1.0,1.0,9,466.003
1800,1000,270.25454545454545,431.0,1.0,1.0,1.0,10,492.421
1900,1000,262.1272727272727,467.0,1.0,1.0,1.0,10,523.261
2000,1000,217.72727272727272,449.0,1.0,1.0,1.0,10,548.829
