generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,7.8545454545454545,13.0,1.0,1.0,1.0,30,11.786
200,1000,15.690909090909091,28.0,1.0,1.0,1.0,26,23.517
300,1000,27.29090909090909,35.0,1.0,1.0,1.0,31,35.633
400,1000,39.69090909090909,54.0,1.0,1.0,1.0,26,48.312
500,1000,42.67272727272727,55.0,1.0,1.0,1.0,20,60.079
600,1000,47.10909090909091,68.0,1.0,1.0,1.0,30,73.778
700,1000,48.61818181818182,65.0,1.0,1.0,1.0,21,86.027
800,1000,55.58181818181818,72.0,1.0,1.0,1.0,29,96.868
900,1000,52.09090909090909,78.0,1.0,1.0,1.0,23,109.782
1000,1000,67.21818181818182,100.0,1.0,1.0,1.0,27,121.818
1100,1000,74.58181818181818,99.0,1.0,1.0,1.0,27,136.318
1200,1000,66.74545454545455,93.0,1.0,1.0,1.0,25,146.91
1300,1000,76.36363636363636,97.0,1.0,1.0,1.0,27,159.026
1400,1000,75.9090909090909,108.0,1.0,1.0,1.0,42,171.895
1500,1000,71.9090909090909,101.0,1.0,1.0,1.0,27,183.625
1600,1000,73.21818181818182,103.0,1.0,1.0,1.0,27,188.943
1700,1000,82.72727272727273,112.0,1.0,1.0,1.0,19,205.061
1800,1000,86.0,112.0,1.0,1.0,1.0,28,212.248
1900,1000,88.0,113.0,1.0,1.0,1.0,29,222.836
2000,1000,83.9090909090909,122.0,1.0,1.0,1.0,24,240.891
