generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.4545454545454546,3.0,1.0,1.0,1.0,23,2.179
200,1000,3.963636363636364,10.0,1.0,1.0,1.0,35,4.579
300,1000,4.7272727272727275,8.0,1.0,1.0,1.0,27,6.722
400,1000,5.3090909090909095,8.0,1.0,1.0,1.0,23,9.307
500,1000,6.8,11.0,1.0,1.0,1.0,25,11.368
600,1000,7.909090909090909,13.0,1.0,1.0,1.0,41,13.164
700,1000,7.963636363636364,14.0,1.0,1.0,1.0,25,16.244
800,1000,10.981818181818182,18.0,1.0,1.0,1.0,22,18.057
900,1000,9.563636363636364,18.0,1.0,1.0,1.0,32,20.795
1000,1000,12.181818181818182,19.0,1.0,1.0,1.0,22,23.638
1100,1000,11.89090909090909,20.0,1.0,1.0,1.0,29,25.126
1200,1000,10.327272727272728,14.0,1.0,1.0,1.0,21,27.076
1300,1000,11.6,17.0,1.0,1.0,1.0,25,29.446
1400,1000,8.254545454545454,15.0,1.0,1.0,1.0,26,31.403
1500,1000,11.781818181818181,18.0,1.0,1.0,1.0,37,34.079
1600,1000,13.563636363636364,21.0,1.0,1.0,1.0,45,36.031
1700,1000,16.21818181818182,26.0,1.0,1.0,1.0,40,39.406
1800,1000,14.781818181818181,22.0,1.0,1.0,1.0,28,41.322
1900,1000,15.709090909090909,24.0,1.0,1.0,1.0,37,44.847
2000,1000,14.218181818181819,22.0,1.0,1.0,1.0,23,46.33
