generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,2.8363636363636364,6.0,1.0,1.0,1.0,26,2.223
200,1000,5.490909090909091,11.0,1.0,1.0,1.0,24,4.582
300,1000,6.4363636363636365,11.0,1.0,1.0,1.0,31,7.105
400,1000,9.0,14.0,1.0,1.0,1.0,23,9.359
500,1000,11.418181818181818,15.0,1.0,1.0,1.0,24,11.759
600,1000,9.872727272727273,16.0,1.0,1.0,1.0,31,13.923
700,1000,12.909090909090908,19.0,1.0,1.0,1.0,41,16.093
800,1000,12.50909090909091,21.0,1.0,1.0,1.0,26,18.939
900,1000,15.945454545454545,24.0,1.0,1.0,1.0,35,20.6
1000,1000,13.654545454545454,21.0,1.0,1.0,1.0,33,23.937
1100,1000,14.072727272727272,20.0,1.0,1.0,1.0,28,25.983
1200,1000,13.927272727272728,23.0,1.0,1.0,1.0,27,27.701
1300,1000,13.927272727272728,19.0,1.0,1.0,1.0,46,30.24
1400,1000,13.963636363636363,20.0,1.0,1.0,1.0,23,31.68
1500,1000,11.309090909090909,21.0,1.0,1.0,1.0,32,35.059
1600,1000,14.436363636363636,21.0,1.0,1.0,1.0,22,36.215
1700,1000,15.4,23.0,1.0,1.0,1.0,33,39.633
1800,1000,13.854545454545455,25.0,1.0,1.0,1.0,32,41.269
1900,1000,17.272727272727273,25.0,1.0,1.0,1.0,26,43.084
2000,1000,18.01818181818182,29.0,1.0,1.0,1.0,26,45.448
