generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.3818181818181818,4.0,1.0,1.0,1.0,36,2.188
200,1000,2.109090909090909,4.0,1.0,1.0,1.0,22,4.205
300,1000,3.7818181818181817,7.0,1.0,1.0,1.0,30,6.578
400,1000,4.0181818181818185,7.0,1.0,1.0,1.0,28,8.632
500,1000,7.127272727272727,15.0,1.0,1.0,1.0,35,11.393
600,1000,9.454545454545455,14.0,1.0,1.0,1.0,33,13.919
700,1000,10.49090909090909,16.0,1.0,1.0,1.0,22,15.94
800,1000,12.181818181818182,19.0,1.0,1.0,1.0,19,18.391
900,1000,12.290909090909091,20.0,1.0,1.0,1.0,36,20.488
1000,1000,13.436363636363636,21.0,1.0,1.0,1.0,22,23.167
1100,1000,13.909090909090908,21.0,1.0,1.0,1.0,24,24.902
1200,1000,16.87272727272727,24.0,1.0,1.0,1.0,28,26.02
1300,1000,13.49090909090909,20.0,1.0,1.0,1.0,23,28.472
1400,1000,15.818181818181818,22.0,1.0,1.0,1.0,29,31.992
1500,1000,16.181818181818183,23.0,1.0,1.0,1.0,35,34.953
1600,1000,15.218181818181819,25.0,1.0,1.0,1.0,29,36.031
1700,1000,13.018181818181818,20.0,1.0,1.0,1.0,19,39.234
1800,1000,13.127272727272727,20.0,1.0,1.0,1.0,35,39.926
1900,1000,13.636363636363637,19.0,1.0,1.0,1.0,24,41.916
2000,1000,15.054545454545455,26.0,1.0,1.0,1.0,24,45.635
