generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,41.81818181818182,54.0,1.0,1.0,1.0,7,25.834
200,1000,86.96363636363637,110.0,1.0,1.0,1.0,9,51.741
300,1000,111.07272727272728,141.0,1.0,1.0,1.0,12,77.04
400,1000,151.85454545454544,177.0,1.0,1.0,1.0,9,103.427
500,1000,174.54545454545453,203.0,1.0,1.0,1.0,9,128.927
600,1000,171.1818181818182,226.0,1.0,1.0,1.0,8,154.444
700,1000,210.0,249.0,1.0,1.0,1.0,8,180.241
800,1000,231.72727272727272,269.0,1.0,1.0,1.0,11,206.769
900,1000,241.6,279.0,1.0,1.0,1.0,12,231.935
1000,1000,245.4,284.0,1.0,1.0,1.0,8,257.666
1100,1000,269.6909090909091,320.0,1.0,1.0,1.0,8,283.766
1200,1000,271.90909090909093,324.0,1.0,1.0,1.0,10,309.684
1300,1000,267.4,328.0,1.0,1.0,1.0,9,336.007
1400,1000,290.27272727272725,352.0,1.0,1.0,1.0,15,360.732
1500,1000,289.2181818181818,335.0,1.0,1.0,1.0,7,387.209
1600,1000,295.54545454545456,353.0,1.0,1.0,1.0,7,413.509
1700,1000,295.25454545454545,350.0,1.0,1.0,1.0,8,439.859
1800,1000,277.5272727272727,359.0,1.0,1.0,1.0,8,464.462
1900,1000,300.8545454545455,362.0,1.0,1.0,1.0,7,490.879
2000,1000,309.1090909090909,365.0,1.0,1.0,1.0,11,518.575
