generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,11.527272727272727,19.0,1.0,1.0,1.0,25,13.511
200,1000,19.563636363636363,28.0,1.0,1.0,1.0,24,26.222
300,1000,22.618181818181817,39.0,1.0,1.0,1.0,31,38.37
400,1000,33.43636363636364,45.0,1.0,1.0,1.0,39,53.7
500,1000,38.29090909090909,61.0,1.0,1.0,1.0,30,69.614
600,1000,44.38181818181818,64.0,1.0,1.0,1.0,29,80.504
700,1000,50.70909090909091,67.0,1.0,1.0,1.0,40,94.088
800,1000,50.70909090909091,72.0,1.0,1.0,1.0,20,105.004
900,1000,49.69090909090909,82.0,1.0,1.0,1.0,32,118.064
1000,1000,61.50909090909091,91.0,1.0,1.0,1.0,73,132.839
1100,1000,65.72727272727273,94.0,1.0,1.0,1.0,32,144.71
1200,1000,68.9090909090909,101.0,1.0,1.0,1.0,26,160.618
1300,1000,75.32727272727273,112.0,1.0,1.0,1.0,51,174.136
1400,1000,83.16363636363636,125.0,1.0,1.0,1.0,27,184.342
1500,1000,76.47272727272727,118.0,1.0,1.0,1.0,46,196.746
1600,1000,67.63636363636364,126.0,1.0,1.0,1.0,40,211.539
1700,1000,94.9090909090909,131.0,1.0,1.0,1.0,38,221.574
1800,1000,98.0909090909091,132.0,1.0,1.0,1.0,21,236.464
1900,1000,73.94545454545455,120.0,1.0,1.0,1.0,49,248.449
2000,1000,92.54545454545455,137.0,1.0,1.0,1.0,39,267.854
