generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.709090909090909,15.0,1.0,1.0,1.0,34,13.487
200,1000,18.98181818181818,24.0,1.0,1.0,1.0,76,28.974
300,1000,27.745454545454546,37.0,1.0,1.0,1.0,43,43.109
400,1000,37.018181818181816,53.0,1.0,1.0,1.0,31,55.597
500,1000,45.527272727272724,69.0,1.0,1.0,1.0,48,73.088
600,1000,46.89090909090909,70.0,1.0,1.0,1.0,43,86.544
700,1000,52.96363636363636,86.0,1.0,1.0,1.0,41,100.087
800,1000,61.6,92.0,1.0,1.0,1.0,32,115.783
900,1000,57.345454545454544,102.0,1.0,1.0,1.0,34,127.472
1000,1000,67.14545454545454,107.0,1.0,1.0,1.0,31,145.235
1100,1000,61.345454545454544,117.0,1.0,1.0,1.0,29,159.751
1200,1000,62.14545454545455,80.0,1.0,1.0,1.0,33,170.384
1300,1000,51.236363636363635,92.0,1.0,1.0,1.0,29,184.571
1400,1000,64.76363636363637,102.0,1.0,1.0,1.0,29,196.843
1500,1000,62.49090909090909,106.0,1.0,1.0,1.0,44,217.742
1600,1000,53.96363636363636,124.0,1.0,1.0,1.0,54,220.52
1700,1000,49.981818181818184,89.0,1.0,1.0,1.0,22,237.002
1800,1000,87.87272727272727,138.0,1.0,1.0,1.0,34,259.362
1900,1000,91.01818181818182,153.0,1.0,1.0,1.0,32,267.805
2000,1000,104.61818181818182,166.0,1.0,1.0,1.0,27,287.803
