generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.527272727272727,15.0,1.0,1.0,1.0,39,10.667
200,1000,13.527272727272727,21.0,1.0,1.0,1.0,38,21.562
300,1000,23.01818181818182,32.0,1.0,1.0,1.0,19,32.161
400,1000,29.327272727272728,40.0,1.0,1.0,1.0,24,40.789
500,1000,31.2,47.0,1.0,1.0,1.0,31,53.616
600,1000,33.50909090909091,45.0,1.0,1.0,1.0,20,63.81
700,1000,45.09090909090909,57.0,1.0,1.0,1.0,21,75.05
800,1000,51.10909090909091,74.0,1.0,1.0,1.0,18,84.19
900,1000,54.85454545454545,71.0,1.0,1.0,1.0,28,94.479
1000,1000,63.54545454545455,79.0,1.0,1.0,1.0,33,106.438
1100,1000,70.30909090909091,93.0,1.0,1.0,1.0,25,116.402
1200,1000,66.89090909090909,91.0,1.0,1.0,1.0,23,127.207
1300,1000,70.92727272727272,97.0,1.0,1.0,1.0,29,135.655
1400,1000,64.36363636363636,80.0,1.0,1.0,1.0,22,149.085
1500,1000,72.05454545454545,93.0,1.0,1.0,1.0,47,158.013
1600,1000,75.56363636363636,94.0,1.0,1.0,1.0,19,169.936
1700,1000,72.85454545454546,100.0,1.0,1.0,1.0,24,179.136
1800,1000,65.01818181818182,80.0,1.0,1.0,1.0,27,189.846
1900,1000,74.41818181818182,87.0,1.0,1.0,1.0,20,199.811
2000,1000,74.72727272727273,93.0,1.0,1.0,1.0,17,211.37
