generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.3454545454545455,3.0,1.0,1.0,1.0,166,3.483
200,1000,3.2545454545454544,6.0,1.0,1.0,1.0,49,8.727
300,1000,7.454545454545454,12.0,1.0,1.0,1.0,42,12.902
400,1000,8.909090909090908,17.0,1.0,1.0,1.0,71,17.37
500,1000,11.10909090909091,17.0,1.0,1.0,1.0,70,22.379
600,1000,9.018181818181818,15.0,1.0,1.0,1.0,68,26.948
700,1000,11.854545454545455,19.0,1.0,1.0,1.0,57,30.754
800,1000,14.581818181818182,24.0,1.0,1.0,1.0,81,35.709
900,1000,15.927272727272728,28.0,1.0,1.0,1.0,46,39.986
1000,1000,11.345454545454546,19.0,1.0,1.0,1.0,59,46.631
1100,1000,14.909090909090908,21.0,1.0,1.0,1.0,70,48.664
1200,1000,14.0,22.0,1.0,1.0,1.0,77,55.684
1300,1000,13.236363636363636,20.0,1.0,1.0,1.0,115,59.776
1400,1000,13.49090909090909,22.0,1.0,1.0,1.0,53,63.742
1500,1000,11.345454545454546,20.0,1.0,1.0,1.0,70,65.405
1600,1000,13.454545454545455,27.0,1.0,1.0,1.0,47,72.038
1700,1000,11.309090909090909,18.0,1.0,1.0,1.0,82,75.899
1800,1000,11.2,20.0,1.0,1.0,1.0,55,79.397
1900,1000,8.818181818181818,15.0,1.0,1.0,1.0,45,85.399
2000,1000,11.636363636363637,21.0,1.0,1.0,1.0,62,88.918
