generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.018181818181818,18.0,1.0,1.0,1.0,23,8.766
200,1000,18.727272727272727,30.0,1.0,1.0,1.0,20,17.897
300,1000,26.527272727272727,38.0,1.0,1.0,1.0,21,26.27
400,1000,35.03636363636364,45.0,1.0,1.0,1.0,22,34.835
500,1000,36.10909090909091,47.0,1.0,1.0,1.0,36,42.66
600,1000,38.018181818181816,53.0,1.0,1.0,1.0,19,52.131
700,1000,42.872727272727275,54.0,1.0,1.0,1.0,19,59.591
800,1000,49.2,63.0,1.0,1.0,1.0,23,68.36
900,1000,51.6,66.0,1.0,1.0,1.0,17,77.483
1000,1000,59.03636363636364,71.0,1.0,1.0,1.0,20,85.63
1100,1000,63.18181818181818,78.0,1.0,1.0,1.0,17,95.731
1200,1000,66.50909090909092,81.0,1.0,1.0,1.0,24,103.289
1300,1000,71.2,85.0,1.0,1.0,1.0,18,112.764
1400,1000,70.34545454545454,93.0,1.0,1.0,1.0,19,121.165
1500,1000,74.0,92.0,1.0,1.0,1.0,23,127.99
1600,1000,79.98181818181818,103.0,1.0,1.0,1.0,18,138.144
1700,1000,78.36363636363636,95.0,1.0,1.0,1.0,16,146.589
1800,1000,81.92727272727272,112.0,1.0,1.0,1.0,20,154.403
1900,1000,78.63636363636364,99.0,1.0,1.0,1.0,22,163.743
2000,1000,76.49090909090908,97.0,1.0,1.0,1.0,21,171.498
