generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,50.14545454545455,61.0,1.0,1.0,1.0,10,28.28
200,1000,77.98181818181818,101.0,1.0,1.0,1.0,10,56.393
300,1000,117.41818181818182,159.0,1.0,1.0,1.0,11,84.208
400,1000,144.70909090909092,183.0,1.0,1.0,1.0,11,112.913
500,1000,141.12727272727273,223.0,1.0,1.0,1.0,11,139.816
600,1000,194.23636363636365,257.0,1.0,1.0,1.0,10,165.976
700,1000,225.8909090909091,298.0,1.0,1.0,1.0,13,194.983
800,1000,231.1090909090909,308.0,1.0,1.0,1.0,7,222.636
900,1000,187.54545454545453,305.0,1.0,1.0,1.0,8,250.002
1000,1000,222.0909090909091,342.0,1.0,1.0,1.0,11,279.907
1100,1000,227.54545454545453,369.0,1.0,1.0,1.0,9,298.756
1200,1000,204.07272727272726,398.0,1.0,1.0,1.0,10,323.865
1300,1000,188.29090909090908,417.0,1.0,1.0,1.0,10,353.222
1400,1000,254.25454545454545,432.0,1.0,1.0,1.0,13,378.304
1500,1000,191.87272727272727,309.0,1.0,1.0,1.0,11,405.842
1600,1000,290.6181818181818,467.0,1.0,1.0,1.0,8,429.396
1700,1000,318.94545454545454,482.0,1.0,1.0,1.0,10,461.918
1800,1000,308.5090909090909,501.0,1.0,1.0,1.0,9,489.513
1900,1000,301.9818181818182,522.0,1.0,1.0,1.0,7,514.87
2000,1000,306.05454545454546,518.0,1.0,1.0,1.0,12,541.852
