generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.6727272727272726,4.0,1.0,1.0,1.0,190,3.338
200,1000,6.363636363636363,14.0,1.0,1.0,1.0,49,8.173
300,1000,6.636363636363637,13.0,1.0,1.0,1.0,79,13.935
400,1000,7.236363636363636,12.0,1.0,1.0,1.0,47,18.063
500,1000,11.454545454545455,19.0,1.0,1.0,1.0,54,21.517
600,1000,10.927272727272728,17.0,1.0,1.0,1.0,162,22.493
700,1000,8.763636363636364,17.0,1.0,1.0,1.0,100,26.188
800,1000,11.218181818181819,16.0,1.0,1.0,1.0,104,32.806
900,1000,11.436363636363636,20.0,1.0,1.0,1.0,104,39.191
1000,1000,8.945454545454545,17.0,1.0,1.0,1.0,99,43.503
1100,1000,12.036363636363637,20.0,1.0,1.0,1.0,74,45.86
1200,1000,12.254545454545454,19.0,1.0,1.0,1.0,67,52.804
1300,1000,9.418181818181818,17.0,1.0,1.0,1.0,67,55.95
1400,1000,10.327272727272728,19.0,1.0,1.0,1.0,73,60.85
1500,1000,10.690909090909091,20.0,1.0,1.0,1.0,63,63.987
1600,1000,18.072727272727274,27.0,1.0,1.0,1.0,46,66.886
1700,1000,14.545454545454545,25.0,1.0,1.0,1.0,52,71.142
1800,1000,13.672727272727272,29.0,1.0,1.0,1.0,79,75.819
1900,1000,16.763636363636362,25.0,1.0,1.0,1.0,63,80.689
2000,1000,14.218181818181819,21.0,1.0,1.0,1.0,40,87.824
