generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,46.32727272727273,59.0,1.0,1.0,1.0,10,26.739
200,1000,83.14545454545454,107.0,1.0,1.0,1.0,10,52.269
300,1000,116.8,135.0,1.0,1.0,1.0,11,78.587
400,1000,145.0,172.0,1.0,1.0,1.0,10,104.947
500,1000,160.36363636363637,192.0,1.0,1.0,1.0,8,130.364
600,1000,186.3090909090909,229.0,1.0,1.0,1.0,8,154.656
700,1000,203.6909090909091,260.0,1.0,1.0,1.0,8,181.53
800,1000,230.8181818181818,271.0,1.0,1.0,1.0,12,208.149
900,1000,240.9090909090909,279.0,1.0,1.0,1.0,8,233.728
1000,1000,220.14545454545456,307.0,1.0,1.0,1.0,10,260.081
1100,1000,258.8727272727273,316.0,1.0,1.0,1.0,9,283.274
1200,1000,249.52727272727273,313.0,1.0,1.0,1.0,9,311.94
1300,1000,253.65454545454546,301.0,1.0,1.0,1.0,8,336.515
1400,1000,266.0181818181818,315.0,1.0,1.0,1.0,11,361.394
1500,1000,264.03636363636366,311.0,1.0,1.0,1.0,7,388.288
1600,1000,276.3454545454546,337.0,1.0,1.0,1.0,11,414.168
1700,1000,267.4727272727273,329.0,1.0,1.0,1.0,15,438.732
1800,1000,265.9818181818182,329.0,1.0,1.0,1.0,9,464.85
1900,1000,284.94545454545454,342.0,1.0,1.0,1.0,7,492.019
2000,1000,274.96363636363634,357.0,1.0,1.0,1.0,8,517.963
