generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.7818181818181817,5.0,1.0,1.0,1.0,27,3.058
200,1000,2.1818181818181817,4.0,1.0,1.0,1.0,55,5.983
300,1000,3.3454545454545452,6.0,1.0,1.0,1.0,43,9.289
400,1000,6.763636363636364,12.0,1.0,1.0,1.0,39,13.107
500,1000,8.581818181818182,15.0,1.0,1.0,1.0,37,15.606
600,1000,8.945454545454545,16.0,1.0,1.0,1.0,39,19.444
700,1000,12.290909090909091,19.0,1.0,1.0,1.0,43,23.341
800,1000,9.090909090909092,14.0,1.0,1.0,1.0,47,25.997
900,1000,9.381818181818181,17.0,1.0,1.0,1.0,76,29.446
1000,1000,13.745454545454546,19.0,1.0,1.0,1.0,46,32.57
1100,1000,13.781818181818181,21.0,1.0,1.0,1.0,59,36.333
1200,1000,15.581818181818182,24.0,1.0,1.0,1.0,29,38.209
1300,1000,13.709090909090909,22.0,1.0,1.0,1.0,44,38.509
1400,1000,13.854545454545455,21.0,1.0,1.0,1.0,28,43.675
1500,1000,15.818181818181818,26.0,1.0,1.0,1.0,31,45.502
1600,1000,17.672727272727272,28.0,1.0,1.0,1.0,23,49.256
1700,1000,18.654545454545456,24.0,1.0,1.0,1.0,31,55.925
1800,1000,15.6,23.0,1.0,1.0,1.0,48,57.873
1900,1000,16.545454545454547,24.0,1.0,1.0,1.0,36,60.17
2000,1000,15.454545454545455,21.0,1.0,1.0,1.0,60,64.425
