generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.9636363636363636,5.0,1.0,1.0,1.0,47,3.575
200,1000,3.672727272727273,7.0,1.0,1.0,1.0,57,7.575
300,1000,5.745454545454545,10.0,1.0,1.0,1.0,74,11.962
400,1000,6.6909090909090905,11.0,1.0,1.0,1.0,38,16.915
500,1000,9.927272727272728,18.0,1.0,1.0,1.0,60,20.507
600,1000,11.181818181818182,16.0,1.0,1.0,1.0,52,25.235
700,1000,11.818181818181818,18.0,1.0,1.0,1.0,80,29.464
800,1000,12.618181818181819,18.0,1.0,1.0,1.0,53,35.545
900,1000,12.181818181818182,21.0,1.0,1.0,1.0,72,38.752
1000,1000,12.872727272727273,19.0,1.0,1.0,1.0,55,43.64
1100,1000,11.236363636363636,19.0,1.0,1.0,1.0,32,48.232
1200,1000,13.818181818181818,22.0,1.0,1.0,1.0,48,52.735
1300,1000,16.0,28.0,1.0,1.0,1.0,58,58.939
1400,1000,17.527272727272727,25.0,1.0,1.0,1.0,50,63.255
1500,1000,19.563636363636363,28.0,1.0,1.0,1.0,50,65.346
1600,1000,21.490909090909092,32.0,1.0,1.0,1.0,46,71.122
1700,1000,21.490909090909092,31.0,1.0,1.0,1.0,52,71.906
1800,1000,23.563636363636363,35.0,1.0,1.0,1.0,62,78.365
1900,1000,18.654545454545456,28.0,1.0,1.0,1.0,63,86.697
2000,1000,19.12727272727273,34.0,1.0,1.0,1.0,79,83.663
