generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,2.5454545454545454,5.0,1.0,1.0,1.0,62,3.483
200,1000,4.290909090909091,6.0,1.0,1.0,1.0,90,7.706
300,1000,6.545454545454546,12.0,1.0,1.0,1.0,55,12.666
400,1000,6.0,11.0,1.0,1.0,1.0,71,17.115
500,1000,6.618181818181818,10.0,1.0,1.0,1.0,72,22.063
600,1000,9.272727272727273,14.0,1.0,1.0,1.0,47,24.81
700,1000,8.072727272727272,15.0,1.0,1.0,1.0,63,29.137
800,1000,9.854545454545455,17.0,1.0,1.0,1.0,94,33.556
900,1000,13.236363636363636,20.0,1.0,1.0,1.0,40,38.062
1000,1000,12.072727272727272,21.0,1.0,1.0,1.0,61,42.255
1100,1000,17.727272727272727,26.0,1.0,1.0,1.0,49,47.619
1200,1000,18.327272727272728,27.0,1.0,1.0,1.0,98,51.904
1300,1000,15.090909090909092,25.0,1.0,1.0,1.0,53,56.101
1400,1000,13.236363636363636,20.0,1.0,1.0,1.0,66,58.45
1500,1000,12.145454545454545,21.0,1.0,1.0,1.0,167,63.981
1600,1000,12.727272727272727,21.0,1.0,1.0,1.0,73,68.739
1700,1000,13.454545454545455,24.0,1.0,1.0,1.0,54,74.537
1800,1000,13.090909090909092,21.0,1.0,1.0,1.0,63,77.644
1900,1000,14.10909090909091,24.0,1.0,1.0,1.0,48,84.01
2000,1000,15.690909090909091,27.0,1.0,1.0,1.0,60,86.148
