generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.2,2.0,1.0,1.0,1.0,40,3.233
200,1000,3.618181818181818,8.0,1.0,1.0,1.0,31,6.333
300,1000,6.945454545454545,11.0,1.0,1.0,1.0,42,9.734
400,1000,8.218181818181819,17.0,1.0,1.0,1.0,36,12.943
500,1000,10.8,17.0,1.0,1.0,1.0,60,15.083
600,1000,10.763636363636364,17.0,1.0,1.0,1.0,59,18.403
700,1000,11.309090909090909,16.0,1.0,1.0,1.0,45,22.214
800,1000,13.6,23.0,1.0,1.0,1.0,63,23.984
900,1000,13.781818181818181,22.0,1.0,1.0,1.0,42,26.651
1000,1000,10.872727272727273,18.0,1.0,1.0,1.0,39,32.553
1100,1000,11.781818181818181,16.0,1.0,1.0,1.0,38,33.772
1200,1000,15.018181818181818,22.0,1.0,1.0,1.0,41,37.747
1300,1000,14.50909090909091,22.0,1.0,1.0,1.0,51,41.208
1400,1000,16.181818181818183,26.0,1.0,1.0,1.0,26,43.862
1500,1000,18.654545454545456,25.0,1.0,1.0,1.0,68,47.311
1600,1000,16.181818181818183,25.0,1.0,1.0,1.0,79,50.056
1700,1000,20.69090909090909,28.0,1.0,1.0,1.0,61,54.042
1800,1000,17.818181818181817,26.0,1.0,1.0,1.0,44,55.57
1900,1000,18.545454545454547,28.0,1.0,1.0,1.0,47,60.715
2000,1000,20.581818181818182,30.0,1.0,1.0,1.0,34,63.034
