generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,48.345454545454544,63.0,1.0,1.0,1.0,10,27.985
200,1000,85.83636363636364,114.0,1.0,1.0,1.0,13,55.956
300,1000,115.47272727272727,142.0,1.0,1.0,1.0,9,83.986
400,1000,136.2,188.0,1.0,1.0,1.0,15,112.342
500,1000,111.94545454545455,243.0,1.0,1.0,1.0,12,139.817
600,1000,202.27272727272728,265.0,1.0,1.0,1.0,12,167.504
700,1000,242.3090909090909,298.0,1.0,1.0,1.0,13,193.995
800,1000,230.38181818181818,322.0,1.0,1.0,1.0,10,222.413
900,1000,265.1818181818182,347.0,1.0,1.0,1.0,9,250.152
1000,1000,251.85454545454544,372.0,1.0,1.0,1.0,8,276.412
1100,1000,283.07272727272726,397.0,1.0,1.0,1.0,12,305.278
1200,1000,324.3818181818182,426.0,1.0,1.0,1.0,8,332.834
1300,1000,260.90909090909093,426.0,1.0,1.0,1.0,16,361.006
1400,1000,320.7090909090909,443.0,1.0,1.0,1.0,17,388.03
1500,1000,333.6545454545454,463.0,1.0,1.0,1.0,12,416.832
1600,1000,360.56363636363636,476.0,1.0,1.0,1.0,12,443.691
1700,1000,375.1090909090909,499.0,1.0,1.0,1.0,9,472.785
1800,1000,363.43636363636364,532.0,1.0,1.0,1.0,12,498.066
1900,1000,394.72727272727275,533.0,1.0,1.0,1.0,15,525.133
2000,1000,363.3818181818182,545.0,1.0,1.0,1.0,10,554.552
