generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,10.454545454545455,14.0,1.0,1.0,1.0,31,10.506
200,1000,14.727272727272727,22.0,1.0,1.0,1.0,25,20.621
300,1000,21.745454545454546,30.0,1.0,1.0,1.0,26,32.251
400,1000,25.509090909090908,34.0,1.0,1.0,1.0,18,41.197
500,1000,31.618181818181817,43.0,1.0,1.0,1.0,35,53.094
600,1000,36.14545454545455,50.0,1.0,1.0,1.0,28,63.735
700,1000,42.6,59.0,1.0,1.0,1.0,28,73.896
800,1000,42.45454545454545,57.0,1.0,1.0,1.0,31,83.848
900,1000,45.21818181818182,67.0,1.0,1.0,1.0,24,95.219
1000,1000,53.018181818181816,75.0,1.0,1.0,1.0,21,105.396
1100,1000,56.43636363636364,72.0,1.0,1.0,1.0,29,115.807
1200,1000,52.72727272727273,71.0,1.0,1.0,1.0,35,125.385
1300,1000,64.63636363636364,88.0,1.0,1.0,1.0,48,135.15
1400,1000,58.85454545454545,79.0,1.0,1.0,1.0,21,146.69
1500,1000,71.10909090909091,87.0,1.0,1.0,1.0,29,158.298
1600,1000,65.38181818181818,85.0,1.0,1.0,1.0,18,166.166
1700,1000,67.83636363636364,87.0,1.0,1.0,1.0,21,178.177
1800,1000,62.21818181818182,83.0,1.0,1.0,1.0,25,187.533
1900,1000,79.74545454545455,105.0,1.0,1.0,1.0,30,198.493
2000,1000,68.83636363636364,88.0,1.0,1.0,1.0,29,208.414
