generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.6,4.0,1.0,1.0,1.0,254,4.32
200,1000,3.1272727272727274,7.0,1.0,1.0,1.0,97,10.577
300,1000,5.8,10.0,1.0,1.0,1.0,90,17.069
400,1000,7.781818181818182,11.0,1.0,1.0,1.0,70,23.666
500,1000,8.218181818181819,15.0,1.0,1.0,1.0,54,29.227
600,1000,11.49090909090909,19.0,1.0,1.0,1.0,131,33.46
700,1000,13.49090909090909,21.0,1.0,1.0,1.0,58,40.965
800,1000,14.290909090909091,22.0,1.0,1.0,1.0,138,45.698
900,1000,13.236363636363636,20.0,1.0,1.0,1.0,95,50.072
1000,1000,11.89090909090909,21.0,1.0,1.0,1.0,74,59.916
1100,1000,12.363636363636363,22.0,1.0,1.0,1.0,75,66.117
1200,1000,17.01818181818182,32.0,1.0,1.0,1.0,82,69.811
1300,1000,19.30909090909091,31.0,1.0,1.0,1.0,55,79.761
1400,1000,21.01818181818182,33.0,1.0,1.0,1.0,74,83.335
1500,1000,21.963636363636365,33.0,1.0,1.0,1.0,76,88.938
1600,1000,17.89090909090909,31.0,1.0,1.0,1.0,98,92.559
1700,1000,26.163636363636364,40.0,1.0,1.0,1.0,103,106.729
1800,1000,30.254545454545454,45.0,1.0,1.0,1.0,92,113.517
1900,1000,29.8,41.0,1.0,1.0,1.0,74,117.129
2000,1000,26.10909090909091,46.0,1.0,1.0,1.0,46,126.28
