generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.4545454545454546,4.0,1.0,1.0,1.0,209,4.005
200,1000,3.309090909090909,6.0,1.0,1.0,1.0,88,8.218
300,1000,4.6909090909090905,10.0,1.0,1.0,1.0,108,12.896
400,1000,7.054545454545455,14.0,1.0,1.0,1.0,57,17.858
500,1000,10.727272727272727,17.0,1.0,1.0,1.0,52,21.929
600,1000,11.090909090909092,18.0,1.0,1.0,1.0,75,28.147
700,1000,11.763636363636364,19.0,1.0,1.0,1.0,48,32.654
800,1000,9.636363636363637,15.0,1.0,1.0,1.0,60,35.96
900,1000,12.854545454545455,19.0,1.0,1.0,1.0,43,40.268
1000,1000,13.163636363636364,19.0,1.0,1.0,1.0,37,46.806
1100,1000,12.545454545454545,20.0,1.0,1.0,1.0,76,48.925
1200,1000,13.018181818181818,24.0,1.0,1.0,1.0,67,54.614
1300,1000,14.163636363636364,22.0,1.0,1.0,1.0,75,58.441
1400,1000,12.218181818181819,20.0,1.0,1.0,1.0,44,63.471
1500,1000,15.454545454545455,25.0,1.0,1.0,1.0,38,66.829
1600,1000,16.145454545454545,24.0,1.0,1.0,1.0,66,70.991
1700,1000,17.272727272727273,24.0,1.0,1.0,1.0,67,75.418
1800,1000,19.01818181818182,28.0,1.0,1.0,1.0,76,80.63
1900,1000,17.418181818181818,28.0,1.0,1.0,1.0,46,81.734
2000,1000,20.927272727272726,32.0,1.0,1.0,1.0,59,88.461
