generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,48.69090909090909,63.0,1.0,1.0,1.0,8,26.937
200,1000,89.2,106.0,1.0,1.0,1.0,10,53.991
300,1000,124.0,146.0,1.0,1.0,1.0,8,81.389
400,1000,163.5818181818182,204.0,1.0,1.0,1.0,10,107.622
500,1000,171.5818181818182,215.0,1.0,1.0,1.0,16,135.146
600,1000,195.01818181818183,243.0,1.0,1.0,1.0,10,162.436
700,1000,206.72727272727272,303.0,1.0,1.0,1.0,10,189.968
800,1000,209.94545454545454,275.0,1.0,1.0,1.0,11,215.924
900,1000,252.07272727272726,317.0,1.0,1.0,1.0,10,243.271
1000,1000,233.4909090909091,322.0,1.0,1.0,1.0,10,270.989
1100,1000,272.07272727272726,345.0,1.0,1.0,1.0,9,293.049
1200,1000,255.8909090909091,344.0,1.0,1.0,1.0,9,320.339
1300,1000,274.09090909090907,357.0,1.0,1.0,1.0,11,343.541
1400,1000,225.6909090909091,300.0,1.0,1.0,1.0,20,367.668
1500,1000,236.87272727272727,325.0,1.0,1.0,1.0,11,396.423
1600,1000,248.0,334.0,1.0,1.0,1.0,9,421.325
1700,1000,242.01818181818183,328.0,1.0,1.0,1.0,9,451.714
1800,1000,254.5090909090909,330.0,1.0,1.0,1.0,9,475.821
1900,1000,263.6545454545454,331.0,1.0,1.0,1.0,11,501.353
2000,1000,260.6727272727273,342.0,1.0,1.0,1.0,9,525.983
