generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.745454545454546,15.0,1.0,1.0,1.0,31,12.79
200,1000,16.381818181818183,26.0,1.0,1.0,1.0,27,27.104
300,1000,24.345454545454544,36.0,1.0,1.0,1.0,47,40.754
400,1000,33.872727272727275,49.0,1.0,1.0,1.0,32,53.182
500,1000,37.0,56.0,1.0,1.0,1.0,32,69.038
600,1000,42.45454545454545,65.0,1.0,1.0,1.0,45,82.951
700,1000,56.09090909090909,76.0,1.0,1.0,1.0,30,95.463
800,1000,50.18181818181818,72.0,1.0,1.0,1.0,29,107.487
900,1000,46.69090909090909,82.0,1.0,1.0,1.0,50,121.88
1000,1000,42.61818181818182,86.0,1.0,1.0,1.0,48,135.628
1100,1000,62.63636363636363,111.0,1.0,1.0,1.0,24,152.534
1200,1000,80.07272727272728,119.0,1.0,1.0,1.0,36,157.608
1300,1000,57.92727272727273,105.0,1.0,1.0,1.0,34,175.453
1400,1000,84.61818181818182,141.0,1.0,1.0,1.0,39,187.634
1500,1000,74.01818181818182,126.0,1.0,1.0,1.0,31,204.895
1600,1000,96.34545454545454,128.0,1.0,1.0,1.0,32,217.25
1700,1000,80.94545454545455,132.0,1.0,1.0,1.0,30,228.334
1800,1000,97.2909090909091,167.0,1.0,1.0,1.0,45,243.193
1900,1000,125.76363636363637,180.0,1.0,1.0,1.0,33,250.711
2000,1000,101.9090909090909,163.0,1.0,1.0,1.0,30,267.852
