generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.127272727272727,12.0,1.0,1.0,1.0,19,8.444
200,1000,17.70909090909091,25.0,1.0,1.0,1.0,18,16.892
300,1000,27.8,37.0,1.0,1.0,1.0,16,24.894
400,1000,31.4,42.0,1.0,1.0,1.0,15,33.733
500,1000,38.345454545454544,49.0,1.0,1.0,1.0,17,43.694
600,1000,42.41818181818182,57.0,1.0,1.0,1.0,21,52.476
700,1000,50.127272727272725,61.0,1.0,1.0,1.0,22,61.427
800,1000,60.018181818181816,79.0,1.0,1.0,1.0,25,68.572
900,1000,59.527272727272724,77.0,1.0,1.0,1.0,26,77.758
1000,1000,62.63636363636363,81.0,1.0,1.0,1.0,18,86.482
1100,1000,67.2909090909091,85.0,1.0,1.0,1.0,19,94.684
1200,1000,67.14545454545454,90.0,1.0,1.0,1.0,20,103.716
1300,1000,72.38181818181818,92.0,1.0,1.0,1.0,26,111.839
1400,1000,63.018181818181816,86.0,1.0,1.0,1.0,18,120.636
1500,1000,64.8,93.0,1.0,1.0,1.0,20,128.835
1600,1000,74.0,97.0,1.0,1.0,1.0,17,137.982
1700,1000,75.89090909090909,97.0,1.0,1.0,1.0,16,145.041
1800,1000,81.32727272727273,98.0,1.0,1.0,1.0,21,155.096
1900,1000,75.10909090909091,95.0,1.0,1.0,1.0,17,164.186
2000,1000,82.30909090909091,102.0,1.0,1.0,1.0,16,170.745
