generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,2.1454545454545455,4.0,1.0,1.0,1.0,24,2.246
200,1000,4.072727272727272,8.0,1.0,1.0,1.0,29,4.42
300,1000,6.654545454545454,15.0,1.0,1.0,1.0,44,6.811
400,1000,9.6,15.0,1.0,1.0,1.0,23,9.197
500,1000,10.981818181818182,16.0,1.0,1.0,1.0,49,11.744
600,1000,9.89090909090909,15.0,1.0,1.0,1.0,25,13.789
700,1000,14.436363636363636,24.0,1.0,1.0,1.0,28,16.475
800,1000,10.836363636363636,16.0,1.0,1.0,1.0,23,18.886
900,1000,13.272727272727273,20.0,1.0,1.0,1.0,24,21.359
1000,1000,12.8,19.0,1.0,1.0,1.0,33,22.589
1100,1000,12.381818181818181,17.0,1.0,1.0,1.0,28,25.04
1200,1000,14.10909090909091,21.0,1.0,1.0,1.0,24,26.925
1300,1000,15.927272727272728,23.0,1.0,1.0,1.0,29,29.862
1400,1000,18.509090909090908,27.0,1.0,1.0,1.0,23,31.826
1500,1000,18.963636363636365,29.0,1.0,1.0,1.0,28,32.803
1600,1000,18.727272727272727,26.0,1.0,1.0,1.0,27,36.28
1700,1000,18.254545454545454,30.0,1.0,1.0,1.0,24,36.801
1800,1000,17.345454545454544,25.0,1.0,1.0,1.0,30,39.717
1900,1000,19.490909090909092,27.0,1.0,1.0,1.0,29,43.155
2000,1000,17.78181818181818,25.0,1.0,1.0,1.0,21,45.057
