generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.854545454545455,15.0,1.0,1.0,1.0,33,10.0
200,1000,17.636363636363637,26.0,1.0,1.0,1.0,32,21.248
300,1000,27.527272727272727,36.0,1.0,1.0,1.0,26,30.931
400,1000,33.4,46.0,1.0,1.0,1.0,30,41.943
500,1000,40.78181818181818,50.0,1.0,1.0,1.0,22,52.762
600,1000,41.36363636363637,55.0,1.0,1.0,1.0,19,62.931
700,1000,44.67272727272727,59.0,1.0,1.0,1.0,22,74.675
800,1000,52.90909090909091,68.0,1.0,1.0,1.0,22,84.898
900,1000,54.36363636363637,78.0,1.0,1.0,1.0,22,96.107
1000,1000,57.69090909090909,75.0,1.0,1.0,1.0,29,105.748
1100,1000,63.72727272727273,91.0,1.0,1.0,1.0,31,116.856
1200,1000,66.50909090909092,86.0,1.0,1.0,1.0,21,126.966
1300,1000,63.85454545454545,83.0,1.0,1.0,1.0,31,138.661
1400,1000,55.92727272727273,76.0,1.0,1.0,1.0,27,150.379
1500,1000,57.96363636363636,81.0,1.0,1.0,1.0,20,161.43
1600,1000,66.27272727272727,86.0,1.0,1.0,1.0,24,169.798
1700,1000,67.61818181818182,83.0,1.0,1.0,1.0,23,181.8
1800,1000,69.0,86.0,1.0,1.0,1.0,22,191.726
1900,1000,69.0,92.0,1.0,1.0,1.0,30,203.505
2000,1000,67.30909090909091,84.0,1.0,1.0,1.0,47,215.614
