generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,8.4,14.0,1.0,1.0,1.0,34,8.589
200,1000,15.50909090909091,25.0,1.0,1.0,1.0,24,17.831
300,1000,22.12727272727273,30.0,1.0,1.0,1.0,35,26.102
400,1000,33.41818181818182,44.0,1.0,1.0,1.0,19,35.86
500,1000,40.127272727272725,57.0,1.0,1.0,1.0,15,43.926
600,1000,42.14545454545455,53.0,1.0,1.0,1.0,13,53.156
700,1000,40.67272727272727,55.0,1.0,1.0,1.0,17,61.343
800,1000,50.527272727272724,63.0,1.0,1.0,1.0,20,70.406
900,1000,52.56363636363636,68.0,1.0,1.0,1.0,19,79.463
1000,1000,59.29090909090909,77.0,1.0,1.0,1.0,19,87.487
1100,1000,62.38181818181818,76.0,1.0,1.0,1.0,19,98.102
1200,1000,58.96363636363636,80.0,1.0,1.0,1.0,17,105.572
1300,1000,63.43636363636364,75.0,1.0,1.0,1.0,24,113.132
1400,1000,58.21818181818182,85.0,1.0,1.0,1.0,23,122.394
1500,1000,67.01818181818182,88.0,1.0,1.0,1.0,17,129.643
1600,1000,69.41818181818182,94.0,1.0,1.0,1.0,17,137.504
1700,1000,65.83636363636364,90.0,1.0,1.0,1.0,24,147.593
1800,1000,68.50909090909092,87.0,1.0,1.0,1.0,26,154.313
1900,1000,78.21818181818182,92.0,1.0,1.0,1.0,21,164.461
2000,1000,71.87272727272727,89.0,1.0,1.0,1.0,25,173.033
