generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,8.727272727272727,13.0,1.0,1.0,1.0,35,14.872
200,1000,18.254545454545454,26.0,1.0,1.0,1.0,38,29.813
300,1000,23.636363636363637,37.0,1.0,1.0,1.0,74,43.305
400,1000,31.6,43.0,1.0,1.0,1.0,54,56.491
500,1000,38.74545454545454,58.0,1.0,1.0,1.0,40,72.332
600,1000,45.30909090909091,71.0,1.0,1.0,1.0,31,86.159
700,1000,51.32727272727273,80.0,1.0,1.0,1.0,29,98.944
800,1000,45.54545454545455,85.0,1.0,1.0,1.0,21,109.95
900,1000,42.236363636363635,72.0,1.0,1.0,1.0,35,129.621
1000,1000,71.7090909090909,102.0,1.0,1.0,1.0,42,142.713
1100,1000,55.10909090909091,112.0,1.0,1.0,1.0,45,154.952
1200,1000,56.63636363636363,117.0,1.0,1.0,1.0,43,171.337
1300,1000,68.69090909090909,128.0,1.0,1.0,1.0,41,184.579
1400,1000,38.41818181818182,138.0,1.0,1.0,1.0,29,199.154
1500,1000,91.21818181818182,148.0,1.0,1.0,1.0,31,214.281
1600,1000,96.92727272727272,156.0,1.0,1.0,1.0,39,232.545
1700,1000,76.25454545454545,165.0,1.0,1.0,1.0,32,244.243
1800,1000,111.89090909090909,174.0,1.0,1.0,1.0,25,256.349
1900,1000,62.50909090909091,177.0,1.0,1.0,1.0,39,270.374
2000,1000,100.76363636363637,185.0,1.0,1.0,1.0,23,283.063
