generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.854545454545455,16.0,1.0,1.0,1.0,33,13.65
200,1000,19.054545454545455,28.0,1.0,1.0,1.0,22,27.218
300,1000,25.254545454545454,35.0,1.0,1.0,1.0,27,41.719
400,1000,36.21818181818182,51.0,1.0,1.0,1.0,40,53.242
500,1000,38.472727272727276,61.0,1.0,1.0,1.0,43,64.318
600,1000,50.54545454545455,72.0,1.0,1.0,1.0,39,80.265
700,1000,53.45454545454545,83.0,1.0,1.0,1.0,33,93.255
800,1000,57.78181818181818,89.0,1.0,1.0,1.0,38,103.284
900,1000,57.89090909090909,88.0,1.0,1.0,1.0,24,117.377
1000,1000,60.85454545454545,101.0,1.0,1.0,1.0,27,130.161
1100,1000,44.96363636363636,87.0,1.0,1.0,1.0,36,145.675
1200,1000,46.8,86.0,1.0,1.0,1.0,27,160.266
1300,1000,58.14545454545455,91.0,1.0,1.0,1.0,31,171.524
1400,1000,53.74545454545454,81.0,1.0,1.0,1.0,30,184.568
1500,1000,70.41818181818182,97.0,1.0,1.0,1.0,40,197.62
1600,1000,61.41818181818182,96.0,1.0,1.0,1.0,28,211.8
1700,1000,71.65454545454546,107.0,1.0,1.0,1.0,46,222.407
1800,1000,80.36363636363636,130.0,1.0,1.0,1.0,26,236.253
1900,1000,80.38181818181818,130.0,1.0,1.0,1.0,53,247.257
2000,1000,93.18181818181819,140.0,1.0,1.0,1.0,30,263.58
