generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,0.8727272727272727,2.0,1.0,1.0,1.0,47,2.987
200,1000,4.8,9.0,1.0,1.0,1.0,33,6.335
300,1000,3.7636363636363637,8.0,1.0,1.0,1.0,51,8.639
400,1000,6.036363636363636,10.0,1.0,1.0,1.0,29,13.003
500,1000,5.636363636363637,9.0,1.0,1.0,1.0,46,15.338
600,1000,7.054545454545455,11.0,1.0,1.0,1.0,31,20.238
700,1000,8.254545454545454,13.0,1.0,1.0,1.0,36,23.009
800,1000,11.672727272727272,18.0,1.0,1.0,1.0,54,25.737
900,1000,13.127272727272727,19.0,1.0,1.0,1.0,56,29.781
1000,1000,12.618181818181819,21.0,1.0,1.0,1.0,32,32.306
1100,1000,11.381818181818181,16.0,1.0,1.0,1.0,45,37.759
1200,1000,14.181818181818182,21.0,1.0,1.0,1.0,31,38.654
1300,1000,14.327272727272728,22.0,1.0,1.0,1.0,69,43.5
1400,1000,13.89090909090909,20.0,1.0,1.0,1.0,34,45.424
1500,1000,15.709090909090909,23.0,1.0,1.0,1.0,34,49.018
1600,1000,14.8,21.0,1.0,1.0,1.0,40,52.0
1700,1000,14.727272727272727,21.0,1.0,1.0,1.0,39,54.744
1800,1000,13.363636363636363,22.0,1.0,1.0,1.0,49,59.256
1900,1000,14.363636363636363,23.0,1.0,1.0,1.0,59,61.642
2000,1000,14.636363636363637,27.0,1.0,1.0,1.0,52,65.796
