generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.8181818181818181,5.0,1.0,1.0,1.0,26,2.411
200,1000,3.1272727272727274,7.0,1.0,1.0,1.0,33,4.937
300,1000,5.4363636363636365,8.0,1.0,1.0,1.0,26,7.028
400,1000,8.0,14.0,1.0,1.0,1.0,41,9.282
500,1000,7.527272727272727,14.0,1.0,1.0,1.0,20,12.143
600,1000,8.654545454545454,12.0,1.0,1.0,1.0,38,13.801
700,1000,10.690909090909091,19.0,1.0,1.0,1.0,43,16.11
800,1000,8.036363636363637,14.0,1.0,1.0,1.0,30,18.907
900,1000,10.363636363636363,16.0,1.0,1.0,1.0,24,20.444
1000,1000,11.381818181818181,20.0,1.0,1.0,1.0,29,23.051
1100,1000,11.018181818181818,19.0,1.0,1.0,1.0,34,25.116
1200,1000,14.036363636363637,18.0,1.0,1.0,1.0,25,27.922
1300,1000,13.49090909090909,22.0,1.0,1.0,1.0,31,30.178
1400,1000,16.90909090909091,29.0,1.0,1.0,1.0,22,31.521
1500,1000,18.01818181818182,25.0,1.0,1.0,1.0,23,34.706
1600,1000,19.527272727272727,27.0,1.0,1.0,1.0,24,36.259
1700,1000,17.4,24.0,1.0,1.0,1.0,36,38.345
1800,1000,19.563636363636363,29.0,1.0,1.0,1.0,17,41.317
1900,1000,22.436363636363637,31.0,1.0,1.0,1.0,20,43.2
2000,1000,22.945454545454545,29.0,1.0,1.0,1.0,30,45.701
