generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,43.56363636363636,57.0,1.0,1.0,1.0,10,27.836
200,1000,82.0,124.0,1.0,1.0,1.0,10,55.816
300,1000,114.30909090909091,148.0,1.0,1.0,1.0,10,83.903
400,1000,166.98181818181817,198.0,1.0,1.0,1.0,13,111.279
500,1000,179.83636363636364,237.0,1.0,1.0,1.0,7,139.686
600,1000,156.5090909090909,260.0,1.0,1.0,1.0,13,167.599
700,1000,214.56363636363636,307.0,1.0,1.0,1.0,11,195.867
800,1000,158.63636363636363,258.0,1.0,1.0,1.0,9,222.557
900,1000,98.01818181818182,138.0,1.0,1.0,1.0,9,250.017
1000,1000,200.98181818181817,308.0,1.0,1.0,1.0,8,277.992
1100,1000,213.0,289.0,1.0,1.0,1.0,8,305.047
1200,1000,240.83636363636364,321.0,1.0,1.0,1.0,9,332.91
1300,1000,249.36363636363637,342.0,1.0,1.0,1.0,9,361.448
1400,1000,232.70909090909092,373.0,1.0,1.0,1.0,18,387.101
1500,1000,224.9090909090909,361.0,1.0,1.0,1.0,14,416.68
1600,1000,238.63636363636363,389.0,1.0,1.0,1.0,12,447.006
1700,1000,254.54545454545453,414.0,1.0,1.0,1.0,14,472.979
1800,1000,226.0,446.0,1.0,1.0,1.0,16,496.463
1900,1000,322.6727272727273,494.0,1.0,1.0,1.0,13,528.31
2000,1000,363.94545454545454,509.0,1.0,1.0,1.0,12,554.377
