generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,2.727272727272727,5.0,1.0,1.0,1.0,292,5.553
200,1000,2.3636363636363638,5.0,1.0,1.0,1.0,234,8.495
300,1000,5.745454545454545,13.0,1.0,1.0,1.0,101,22.236
400,1000,7.345454545454546,11.0,1.0,1.0,1.0,127,30.821
500,1000,7.2727272727272725,15.0,1.0,1.0,1.0,116,40.655
600,1000,11.709090909090909,18.0,1.0,1.0,1.0,116,42.173
700,1000,12.436363636363636,20.0,1.0,1.0,1.0,120,52.58
800,1000,11.50909090909091,19.0,1.0,1.0,1.0,188,58.384
900,1000,13.309090909090909,20.0,1.0,1.0,1.0,129,71.746
1000,1000,16.363636363636363,26.0,1.0,1.0,1.0,61,82.987
1100,1000,15.454545454545455,28.0,1.0,1.0,1.0,120,94.205
1200,1000,18.145454545454545,31.0,1.0,1.0,1.0,147,101.345
1300,1000,18.0,32.0,1.0,1.0,1.0,140,99.979
1400,1000,16.69090909090909,33.0,1.0,1.0,1.0,90,108.573
1500,1000,11.6,34.0,1.0,1.0,1.0,149,118.322
1600,1000,15.781818181818181,37.0,1.0,1.0,1.0,93,133.966
1700,1000,15.236363636363636,37.0,1.0,1.0,1.0,109,144.174
1800,1000,20.145454545454545,40.0,1.0,1.0,1.0,85,154.299
1900,1000,9.127272727272727,24.0,1.0,1.0,1.0,83,158.818
2000,1000,14.072727272727272,26.0,1.0,1.0,1.0,97,162.078
