generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,49.2,66.0,1.0,1.0,1.0,8,26.674
200,1000,92.10909090909091,117.0,1.0,1.0,1.0,13,53.366
300,1000,122.12727272727273,146.0,1.0,1.0,1.0,15,79.997
400,1000,151.98181818181817,186.0,1.0,1.0,1.0,10,103.689
500,1000,172.56363636363636,196.0,1.0,1.0,1.0,9,130.279
600,1000,183.43636363636364,225.0,1.0,1.0,1.0,11,155.361
700,1000,208.29090909090908,238.0,1.0,1.0,1.0,12,181.783
800,1000,236.25454545454545,298.0,1.0,1.0,1.0,7,208.576
900,1000,211.05454545454546,273.0,1.0,1.0,1.0,10,232.955
1000,1000,248.96363636363637,315.0,1.0,1.0,1.0,9,259.855
1100,1000,232.5818181818182,291.0,1.0,1.0,1.0,10,284.345
1200,1000,265.07272727272726,307.0,1.0,1.0,1.0,10,312.464
1300,1000,252.5090909090909,311.0,1.0,1.0,1.0,8,337.961
1400,1000,261.6909090909091,321.0,1.0,1.0,1.0,9,364.058
1500,1000,246.83636363636364,316.0,1.0,1.0,1.0,10,391.091
1600,1000,277.4727272727273,354.0,1.0,1.0,1.0,10,415.535
1700,1000,282.1454545454545,357.0,1.0,1.0,1.0,7,442.437
1800,1000,292.05454545454546,332.0,1.0,1.0,1.0,9,465.666
1900,1000,305.7818181818182,372.0,1.0,1.0,1.0,9,491.313
2000,1000,312.5272727272727,364.0,1.0,1.0,1.0,10,512.407
