generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,10.4,17.0,1.0,1.0,1.0,28,11.685
200,1000,19.036363636363635,28.0,1.0,1.0,1.0,23,24.334
300,1000,26.236363636363638,42.0,1.0,1.0,1.0,55,37.121
400,1000,30.163636363636364,42.0,1.0,1.0,1.0,28,48.548
500,1000,37.21818181818182,57.0,1.0,1.0,1.0,71,61.014
600,1000,44.96363636363636,67.0,1.0,1.0,1.0,22,73.754
700,1000,43.74545454545454,71.0,1.0,1.0,1.0,24,86.265
800,1000,51.70909090909091,72.0,1.0,1.0,1.0,32,96.666
900,1000,46.38181818181818,69.0,1.0,1.0,1.0,33,108.969
1000,1000,52.67272727272727,71.0,1.0,1.0,1.0,21,121.625
1100,1000,65.85454545454546,87.0,1.0,1.0,1.0,26,135.234
1200,1000,55.89090909090909,83.0,1.0,1.0,1.0,27,145.481
1300,1000,69.41818181818182,96.0,1.0,1.0,1.0,47,161.652
1400,1000,74.65454545454546,106.0,1.0,1.0,1.0,31,170.918
1500,1000,68.81818181818181,102.0,1.0,1.0,1.0,23,179.664
1600,1000,70.2909090909091,100.0,1.0,1.0,1.0,21,191.203
1700,1000,76.9090909090909,102.0,1.0,1.0,1.0,37,204.296
1800,1000,74.81818181818181,107.0,1.0,1.0,1.0,42,215.046
1900,1000,68.89090909090909,97.0,1.0,1.0,1.0,23,228.347
2000,1000,54.0,83.0,1.0,1.0,1.0,21,238.488
