generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,47.09090909090909,56.0,1.0,1.0,1.0,10,28.173
200,1000,78.56363636363636,105.0,1.0,1.0,1.0,8,55.815
300,1000,122.27272727272727,170.0,1.0,1.0,1.0,8,83.644
400,1000,150.8181818181818,193.0,1.0,1.0,1.0,11,111.393
500,1000,162.8,236.0,1.0,1.0,1.0,10,138.759
600,1000,194.56363636363636,264.0,1.0,1.0,1.0,13,166.563
700,1000,221.07272727272726,291.0,1.0,1.0,1.0,9,195.116
800,1000,202.45454545454547,331.0,1.0,1.0,1.0,12,222.398
900,1000,206.16363636363636,335.0,1.0,1.0,1.0,11,251.444
1000,1000,254.87272727272727,358.0,1.0,1.0,1.0,11,280.271
1100,1000,241.47272727272727,418.0,1.0,1.0,1.0,9,307.436
1200,1000,243.83636363636364,449.0,1.0,1.0,1.0,12,334.768
1300,1000,309.8363636363636,464.0,1.0,1.0,1.0,10,363.371
1400,1000,376.4909090909091,481.0,1.0,1.0,1.0,9,391.75
1500,1000,376.07272727272726,517.0,1.0,1.0,1.0,12,418.933
1600,1000,245.21818181818182,501.0,1.0,1.0,1.0,12,447.8
1700,1000,130.2,229.0,1.0,1.0,1.0,18,474.755
1800,1000,197.9090909090909,253.0,1.0,1.0,1.0,11,502.245
1900,1000,134.6727272727273,279.0,1.0,1.0,1.0,9,529.418
2000,1000,145.16363636363636,216.0,1.0,1.0,1.0,11,556.986
