generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,44.4,57.0,1.0,1.0,1.0,8,27.189
200,1000,78.72727272727273,110.0,1.0,1.0,1.0,9,54.542
300,1000,106.43636363636364,139.0,1.0,1.0,1.0,7,80.612
400,1000,151.03636363636363,184.0,1.0,1.0,1.0,9,108.366
500,1000,172.23636363636365,216.0,1.0,1.0,1.0,13,135.28
600,1000,195.87272727272727,243.0,1.0,1.0,1.0,12,161.773
700,1000,155.47272727272727,238.0,1.0,1.0,1.0,12,189.389
800,1000,203.25454545454545,269.0,1.0,1.0,1.0,9,215.591
900,1000,223.12727272727273,301.0,1.0,1.0,1.0,12,243.771
1000,1000,211.0,284.0,1.0,1.0,1.0,12,270.278
1100,1000,216.38181818181818,311.0,1.0,1.0,1.0,12,297.147
1200,1000,219.14545454545456,325.0,1.0,1.0,1.0,14,324.443
1300,1000,198.36363636363637,306.0,1.0,1.0,1.0,10,351.48
1400,1000,236.47272727272727,308.0,1.0,1.0,1.0,8,377.365
1500,1000,246.01818181818183,313.0,1.0,1.0,1.0,9,404.017
1600,1000,261.94545454545454,317.0,1.0,1.0,1.0,10,430.553
1700,1000,262.25454545454545,335.0,1.0,1.0,1.0,12,457.491
1800,1000,270.7818181818182,348.0,1.0,1.0,1.0,10,486.396
1900,1000,246.52727272727273,334.0,1.0,1.0,1.0,12,511.291
2000,1000,208.12727272727273,335.0,1.0,1.0,1.0,9,535.537
