generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,8.836363636363636,14.0,1.0,1.0,1.0,25,13.002
200,1000,16.963636363636365,24.0,1.0,1.0,1.0,26,27.274
300,1000,26.672727272727272,39.0,1.0,1.0,1.0,29,41.457
400,1000,35.41818181818182,47.0,1.0,1.0,1.0,35,55.698
500,1000,37.2,51.0,1.0,1.0,1.0,31,69.541
600,1000,42.14545454545455,59.0,1.0,1.0,1.0,52,82.006
700,1000,60.96363636363636,91.0,1.0,1.0,1.0,52,94.891
800,1000,57.018181818181816,86.0,1.0,1.0,1.0,43,110.752
900,1000,44.89090909090909,83.0,1.0,1.0,1.0,39,119.733
1000,1000,52.69090909090909,86.0,1.0,1.0,1.0,44,138.001
1100,1000,68.05454545454545,102.0,1.0,1.0,1.0,26,150.05
1200,1000,72.36363636363636,110.0,1.0,1.0,1.0,36,162.784
1300,1000,76.12727272727273,112.0,1.0,1.0,1.0,36,180.458
1400,1000,86.34545454545454,120.0,1.0,1.0,1.0,39,190.122
1500,1000,71.10909090909091,117.0,1.0,1.0,1.0,36,207.377
1600,1000,70.81818181818181,139.0,1.0,1.0,1.0,26,217.542
1700,1000,74.32727272727273,130.0,1.0,1.0,1.0,28,231.386
1800,1000,91.14545454545454,142.0,1.0,1.0,1.0,38,246.85
1900,1000,88.23636363636363,127.0,1.0,1.0,1.0,29,261.517
2000,1000,93.18181818181819,136.0,1.0,1.0,1.0,33,271.856
