generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,12.618181818181819,21.0,1.0,1.0,1.0,38,8.826
200,1000,16.98181818181818,30.0,1.0,1.0,1.0,17,17.211
300,1000,27.09090909090909,35.0,1.0,1.0,1.0,15,25.671
400,1000,31.854545454545455,41.0,1.0,1.0,1.0,20,34.905
500,1000,36.81818181818182,48.0,1.0,1.0,1.0,24,43.546
600,1000,42.32727272727273,53.0,1.0,1.0,1.0,18,51.429
700,1000,47.836363636363636,63.0,1.0,1.0,1.0,22,60.749
800,1000,53.07272727272727,71.0,1.0,1.0,1.0,27,68.788
900,1000,56.63636363636363,68.0,1.0,1.0,1.0,16,78.628
1000,1000,54.945454545454545,70.0,1.0,1.0,1.0,26,87.785
1100,1000,62.45454545454545,81.0,1.0,1.0,1.0,23,94.65
1200,1000,63.74545454545454,86.0,1.0,1.0,1.0,28,103.896
1300,1000,67.01818181818182,82.0,1.0,1.0,1.0,25,113.184
1400,1000,73.34545454545454,91.0,1.0,1.0,1.0,11,121.302
1500,1000,68.76363636363637,91.0,1.0,1.0,1.0,24,128.827
1600,1000,72.92727272727272,91.0,1.0,1.0,1.0,15,136.122
1700,1000,72.65454545454546,95.0,1.0,1.0,1.0,18,145.394
1800,1000,79.41818181818182,101.0,1.0,1.0,1.0,20,152.574
1900,1000,76.50909090909092,95.0,1.0,1.0,1.0,18,161.174
2000,1000,79.38181818181818,95.0,1.0,1.0,1.0,20,169.141
