generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,51.27272727272727,60.0,1.0,1.0,1.0,12,26.154
200,1000,90.2909090909091,110.0,1.0,1.0,1.0,9,52.28
300,1000,121.78181818181818,151.0,1.0,1.0,1.0,8,79.027
400,1000,157.25454545454545,193.0,1.0,1.0,1.0,10,105.74
500,1000,158.76363636363635,195.0,1.0,1.0,1.0,10,132.1
600,1000,186.25454545454545,243.0,1.0,1.0,1.0,9,158.102
700,1000,181.98181818181817,255.0,1.0,1.0,1.0,14,185.259
800,1000,218.65454545454546,283.0,1.0,1.0,1.0,17,210.438
900,1000,213.9090909090909,298.0,1.0,1.0,1.0,9,238.595
1000,1000,206.36363636363637,318.0,1.0,1.0,1.0,10,264.393
1100,1000,241.52727272727273,313.0,1.0,1.0,1.0,11,291.708
1200,1000,207.21818181818182,293.0,1.0,1.0,1.0,13,316.435
1300,1000,247.4181818181818,341.0,1.0,1.0,1.0,11,344.229
1400,1000,276.3636363636364,331.0,1.0,1.0,1.0,8,370.996
1500,1000,266.27272727272725,333.0,1.0,1.0,1.0,9,397.911
1600,1000,282.45454545454544,372.0,1.0,1.0,1.0,11,425.418
1700,1000,277.8363636363636,392.0,1.0,1.0,1.0,13,451.062
1800,1000,295.6363636363636,404.0,1.0,1.0,1.0,12,477.291
1900,1000,309.58181818181816,402.0,1.0,1.0,1.0,8,504.106
2000,1000,279.3818181818182,389.0,1.0,1.0,1.0,11,530.79
