generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,8.363636363636363,14.0,1.0,1.0,1.0,21,12.163
200,1000,17.545454545454547,24.0,1.0,1.0,1.0,24,23.638
300,1000,26.818181818181817,35.0,1.0,1.0,1.0,26,34.67
400,1000,31.01818181818182,42.0,1.0,1.0,1.0,19,48.068
500,1000,40.654545454545456,60.0,1.0,1.0,1.0,31,59.393
600,1000,47.236363636363635,66.0,1.0,1.0,1.0,27,71.493
700,1000,51.30909090909091,74.0,1.0,1.0,1.0,26,83.849
800,1000,56.61818181818182,73.0,1.0,1.0,1.0,28,97.087
900,1000,60.72727272727273,85.0,1.0,1.0,1.0,28,110.065
1000,1000,55.45454545454545,89.0,1.0,1.0,1.0,33,120.043
1100,1000,59.763636363636365,84.0,1.0,1.0,1.0,28,131.117
1200,1000,61.61818181818182,84.0,1.0,1.0,1.0,25,143.675
1300,1000,82.21818181818182,106.0,1.0,1.0,1.0,22,154.983
1400,1000,78.41818181818182,99.0,1.0,1.0,1.0,25,168.383
1500,1000,90.67272727272727,115.0,1.0,1.0,1.0,28,181.544
1600,1000,94.2,123.0,1.0,1.0,1.0,22,191.412
1700,1000,85.10909090909091,118.0,1.0,1.0,1.0,41,203.069
1800,1000,85.49090909090908,119.0,1.0,1.0,1.0,49,216.364
1900,1000,71.21818181818182,107.0,1.0,1.0,1.0,25,229.882
2000,1000,86.27272727272727,125.0,1.0,1.0,1.0,28,241.526
