generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,51.163636363636364,59.0,1.0,1.0,1.0,12,27.224
200,1000,91.6,112.0,1.0,1.0,1.0,10,54.147
300,1000,124.49090909090908,165.0,1.0,1.0,1.0,12,81.246
400,1000,150.3090909090909,208.0,1.0,1.0,1.0,9,107.374
500,1000,180.16363636363636,229.0,1.0,1.0,1.0,9,133.671
600,1000,208.1818181818182,254.0,1.0,1.0,1.0,8,160.46
700,1000,226.98181818181817,289.0,1.0,1.0,1.0,9,188.016
800,1000,236.9090909090909,304.0,1.0,1.0,1.0,11,215.477
900,1000,247.6,325.0,1.0,1.0,1.0,10,241.875
1000,1000,259.54545454545456,342.0,1.0,1.0,1.0,10,269.668
1100,1000,283.8545454545455,366.0,1.0,1.0,1.0,17,296.668
1200,1000,269.74545454545455,350.0,1.0,1.0,1.0,9,322.064
1300,1000,256.54545454545456,355.0,1.0,1.0,1.0,9,348.56
1400,1000,278.8181818181818,397.0,1.0,1.0,1.0,12,376.136
1500,1000,276.54545454545456,385.0,1.0,1.0,1.0,11,402.637
1600,1000,286.3636363636364,373.0,1.0,1.0,1.0,11,427.886
1700,1000,289.3454545454546,348.0,1.0,1.0,1.0,10,455.71
1800,1000,316.1454545454545,426.0,1.0,1.0,1.0,10,484.697
1900,1000,306.25454545454545,409.0,1.0,1.0,1.0,9,509.089
2000,1000,307.1818181818182,411.0,1.0,1.0,1.0,9,536.21
