generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,44.945454545454545,56.0,1.0,1.0,1.0,11,27.181
200,1000,75.27272727272727,100.0,1.0,1.0,1.0,9,54.169
300,1000,118.56363636363636,149.0,1.0,1.0,1.0,10,81.718
400,1000,164.0909090909091,200.0,1.0,1.0,1.0,8,109.204
500,1000,170.4909090909091,233.0,1.0,1.0,1.0,9,136.402
600,1000,169.1090909090909,258.0,1.0,1.0,1.0,8,164.707
700,1000,156.63636363636363,262.0,1.0,1.0,1.0,11,192.07
800,1000,241.23636363636365,315.0,1.0,1.0,1.0,10,216.145
900,1000,244.5090909090909,316.0,1.0,1.0,1.0,14,239.459
1000,1000,215.36363636363637,298.0,1.0,1.0,1.0,13,268.789
1100,1000,226.14545454545456,346.0,1.0,1.0,1.0,10,295.331
1200,1000,235.8181818181818,358.0,1.0,1.0,1.0,7,323.189
1300,1000,266.1272727272727,388.0,1.0,1.0,1.0,9,351.314
1400,1000,316.6545454545454,427.0,1.0,1.0,1.0,9,377.032
1500,1000,294.25454545454545,433.0,1.0,1.0,1.0,10,404.689
1600,1000,347.41818181818184,474.0,1.0,1.0,1.0,10,432.646
1700,1000,313.8909090909091,488.0,1.0,1.0,1.0,10,459.592
1800,1000,333.43636363636364,432.0,1.0,1.0,1.0,20,484.836
1900,1000,253.45454545454547,396.0,1.0,1.0,1.0,8,512.812
2000,1000,338.3818181818182,466.0,1.0,1.0,1.0,12,539.866
