generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,47.018181818181816,62.0,1.0,1.0,1.0,9,26.877
200,1000,83.49090909090908,112.0,1.0,1.0,1.0,9,54.318
300,1000,133.12727272727273,160.0,1.0,1.0,1.0,12,81.079
400,1000,144.43636363636364,195.0,1.0,1.0,1.0,11,108.93
500,1000,173.92727272727274,215.0,1.0,1.0,1.0,10,135.814
600,1000,168.87272727272727,228.0,1.0,1.0,1.0,8,160.981
700,1000,206.14545454545456,278.0,1.0,1.0,1.0,9,188.666
800,1000,225.94545454545454,290.0,1.0,1.0,1.0,8,216.057
900,1000,244.2,330.0,1.0,1.0,1.0,13,241.602
1000,1000,244.70909090909092,333.0,1.0,1.0,1.0,8,268.785
1100,1000,266.9818181818182,350.0,1.0,1.0,1.0,10,295.83
1200,1000,288.6727272727273,348.0,1.0,1.0,1.0,11,323.609
1300,1000,271.1454545454545,376.0,1.0,1.0,1.0,8,350.654
1400,1000,269.5272727272727,350.0,1.0,1.0,1.0,10,373.414
1500,1000,292.8909090909091,389.0,1.0,1.0,1.0,14,397.552
1600,1000,276.5090909090909,358.0,1.0,1.0,1.0,10,425.124
1700,1000,293.0181818181818,404.0,1.0,1.0,1.0,10,452.587
1800,1000,303.5090909090909,404.0,1.0,1.0,1.0,9,477.847
1900,1000,306.41818181818184,400.0,1.0,1.0,1.0,11,507.476
2000,1000,263.6181818181818,358.0,1.0,1.0,1.0,9,532.927
