generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,10.054545454545455,16.0,1.0,1.0,1.0,29,11.128
200,1000,15.418181818181818,22.0,1.0,1.0,1.0,26,21.356
300,1000,19.345454545454544,27.0,1.0,1.0,1.0,29,32.613
400,1000,28.29090909090909,42.0,1.0,1.0,1.0,30,43.565
500,1000,34.32727272727273,43.0,1.0,1.0,1.0,22,55.429
600,1000,39.36363636363637,53.0,1.0,1.0,1.0,22,65.947
700,1000,48.236363636363635,61.0,1.0,1.0,1.0,24,74.134
800,1000,58.236363636363635,74.0,1.0,1.0,1.0,22,87.219
900,1000,60.27272727272727,83.0,1.0,1.0,1.0,19,95.678
1000,1000,69.43636363636364,91.0,1.0,1.0,1.0,17,107.333
1100,1000,69.61818181818182,95.0,1.0,1.0,1.0,26,116.859
1200,1000,66.94545454545455,93.0,1.0,1.0,1.0,29,128.806
1300,1000,87.4,108.0,1.0,1.0,1.0,26,137.766
1400,1000,80.34545454545454,106.0,1.0,1.0,1.0,37,147.772
1500,1000,87.0,109.0,1.0,1.0,1.0,22,159.805
1600,1000,80.6,99.0,1.0,1.0,1.0,24,171.344
1700,1000,77.34545454545454,96.0,1.0,1.0,1.0,23,181.316
1800,1000,76.05454545454545,94.0,1.0,1.0,1.0,21,192.58
1900,1000,78.94545454545455,113.0,1.0,1.0,1.0,24,201.695
2000,1000,68.2,92.0,1.0,1.0,1.0,28,214.299
