generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,9.418181818181818,15.0,1.0,1.0,1.0,15,8.554
200,1000,18.618181818181817,26.0,1.0,1.0,1.0,20,17.17
300,1000,27.6,41.0,1.0,1.0,1.0,24,25.634
400,1000,33.945454545454545,47.0,1.0,1.0,1.0,32,33.701
500,1000,36.29090909090909,51.0,1.0,1.0,1.0,29,42.842
600,1000,41.018181818181816,57.0,1.0,1.0,1.0,21,51.721
700,1000,47.85454545454545,60.0,1.0,1.0,1.0,17,59.561
800,1000,60.32727272727273,76.0,1.0,1.0,1.0,18,67.792
900,1000,63.92727272727273,80.0,1.0,1.0,1.0,20,76.746
1000,1000,63.49090909090909,78.0,1.0,1.0,1.0,19,85.792
1100,1000,64.81818181818181,83.0,1.0,1.0,1.0,20,93.789
1200,1000,64.63636363636364,86.0,1.0,1.0,1.0,31,102.349
1300,1000,70.81818181818181,89.0,1.0,1.0,1.0,15,111.165
1400,1000,75.45454545454545,94.0,1.0,1.0,1.0,18,119.736
1500,1000,68.9090909090909,87.0,1.0,1.0,1.0,16,128.588
1600,1000,73.43636363636364,90.0,1.0,1.0,1.0,21,136.139
1700,1000,80.6,100.0,1.0,1.0,1.0,25,145.358
1800,1000,84.36363636363636,104.0,1.0,1.0,1.0,21,154.066
1900,1000,79.03636363636363,96.0,1.0,1.0,1.0,18,161.147
2000,1000,89.27272727272727,110.0,1.0,1.0,1.0,33,171.279
