generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,47.90909090909091,62.0,1.0,1.0,1.0,11,28.339
200,1000,84.43636363636364,104.0,1.0,1.0,1.0,14,54.931
300,1000,127.61818181818182,155.0,1.0,1.0,1.0,11,83.022
400,1000,152.12727272727273,198.0,1.0,1.0,1.0,9,110.499
500,1000,184.72727272727272,241.0,1.0,1.0,1.0,9,138.961
600,1000,220.94545454545454,283.0,1.0,1.0,1.0,11,165.736
700,1000,240.96363636363637,307.0,1.0,1.0,1.0,9,193.28
800,1000,194.96363636363637,314.0,1.0,1.0,1.0,8,221.399
900,1000,246.36363636363637,367.0,1.0,1.0,1.0,12,244.025
1000,1000,305.3090909090909,394.0,1.0,1.0,1.0,12,269.972
1100,1000,282.8909090909091,424.0,1.0,1.0,1.0,16,296.791
1200,1000,325.72727272727275,441.0,1.0,1.0,1.0,15,327.349
1300,1000,262.27272727272725,413.0,1.0,1.0,1.0,14,351.486
1400,1000,302.07272727272726,449.0,1.0,1.0,1.0,9,380.538
1500,1000,272.4,442.0,1.0,1.0,1.0,11,404.868
1600,1000,312.54545454545456,460.0,1.0,1.0,1.0,9,433.105
1700,1000,309.74545454545455,480.0,1.0,1.0,1.0,10,461.049
1800,1000,301.6363636363636,493.0,1.0,1.0,1.0,14,487.02
1900,1000,296.8363636363636,462.0,1.0,1.0,1.0,11,514.459
2000,1000,311.2,523.0,1.0,1.0,1.0,13,540.921
