generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.6363636363636365,5.0,1.0,1.0,1.0,320,6.944
200,1000,5.490909090909091,11.0,1.0,1.0,1.0,98,15.74
300,1000,5.381818181818182,10.0,1.0,1.0,1.0,122,24.043
400,1000,6.9818181818181815,12.0,1.0,1.0,1.0,213,26.035
500,1000,7.036363636363636,13.0,1.0,1.0,1.0,191,32.377
600,1000,6.945454545454545,14.0,1.0,1.0,1.0,205,37.598
700,1000,11.818181818181818,20.0,1.0,1.0,1.0,74,51.085
800,1000,9.963636363636363,19.0,1.0,1.0,1.0,78,61.964
900,1000,10.472727272727273,20.0,1.0,1.0,1.0,125,70.283
1000,1000,15.272727272727273,25.0,1.0,1.0,1.0,134,69.235
1100,1000,13.4,27.0,1.0,1.0,1.0,101,85.337
1200,1000,16.654545454545456,31.0,1.0,1.0,1.0,83,89.129
1300,1000,14.945454545454545,21.0,1.0,1.0,1.0,85,106.803
1400,1000,20.963636363636365,31.0,1.0,1.0,1.0,111,120.398
1500,1000,20.98181818181818,31.0,1.0,1.0,1.0,134,118.238
1600,1000,21.672727272727272,33.0,1.0,1.0,1.0,100,136.597
1700,1000,23.01818181818182,36.0,1.0,1.0,1.0,109,145.033
1800,1000,17.6,36.0,1.0,1.0,1.0,105,147.505
1900,1000,18.836363636363636,41.0,1.0,1.0,1.0,121,154.796
2000,1000,21.672727272727272,45.0,1.0,1.0,1.0,71,159.27
