generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.4545454545454546,6.0,1.0,1.0,1.0,399,4.217
200,1000,3.2,6.0,1.0,1.0,1.0,107,11.464
300,1000,5.636363636363637,10.0,1.0,1.0,1.0,107,19.842
400,1000,5.418181818181818,10.0,1.0,1.0,1.0,107,21.882
500,1000,4.290909090909091,7.0,1.0,1.0,1.0,95,33.602
600,1000,7.454545454545454,12.0,1.0,1.0,1.0,89,39.527
700,1000,7.6,14.0,1.0,1.0,1.0,99,42.311
800,1000,8.6,13.0,1.0,1.0,1.0,87,48.316
900,1000,11.854545454545455,19.0,1.0,1.0,1.0,95,50.333
1000,1000,8.145454545454545,14.0,1.0,1.0,1.0,101,60.662
1100,1000,13.818181818181818,23.0,1.0,1.0,1.0,67,67.58
1200,1000,12.836363636363636,24.0,1.0,1.0,1.0,82,75.519
1300,1000,16.436363636363637,25.0,1.0,1.0,1.0,84,75.329
1400,1000,21.163636363636364,30.0,1.0,1.0,1.0,82,86.996
1500,1000,15.781818181818181,27.0,1.0,1.0,1.0,117,91.581
1600,1000,18.145454545454545,28.0,1.0,1.0,1.0,73,104.811
1700,1000,20.436363636363637,31.0,1.0,1.0,1.0,84,108.408
1800,1000,19.490909090909092,30.0,1.0,1.0,1.0,168,111.596
1900,1000,15.818181818181818,27.0,1.0,1.0,1.0,100,121.955
2000,1000,19.10909090909091,35.0,1.0,1.0,1.0,134,125.809
