generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,10.563636363636364,17.0,1.0,1.0,1.0,31,12.878
200,1000,19.654545454545456,29.0,1.0,1.0,1.0,25,26.739
300,1000,24.490909090909092,32.0,1.0,1.0,1.0,32,41.947
400,1000,31.436363636363637,44.0,1.0,1.0,1.0,33,54.362
500,1000,36.90909090909091,55.0,1.0,1.0,1.0,37,66.193
600,1000,45.74545454545454,66.0,1.0,1.0,1.0,40,81.195
700,1000,55.36363636363637,78.0,1.0,1.0,1.0,33,94.92
800,1000,60.36363636363637,82.0,1.0,1.0,1.0,25,107.248
900,1000,63.2,91.0,1.0,1.0,1.0,48,121.974
1000,1000,62.36363636363637,92.0,1.0,1.0,1.0,37,134.953
1100,1000,77.05454545454545,104.0,1.0,1.0,1.0,48,144.39
1200,1000,78.45454545454545,110.0,1.0,1.0,1.0,32,163.855
1300,1000,68.7090909090909,116.0,1.0,1.0,1.0,27,175.069
1400,1000,84.16363636363636,123.0,1.0,1.0,1.0,74,188.609
1500,1000,72.0909090909091,126.0,1.0,1.0,1.0,33,198.696
1600,1000,71.9090909090909,107.0,1.0,1.0,1.0,30,216.439
1700,1000,39.945454545454545,89.0,1.0,1.0,1.0,37,227.537
1800,1000,38.45454545454545,93.0,1.0,1.0,1.0,46,243.706
1900,1000,44.163636363636364,71.0,1.0,1.0,1.0,25,255.943
2000,1000,50.14545454545455,82.0,1.0,1.0,1.0,35,271.42
