generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,51.36363636363637,62.0,1.0,1.0,1.0,10,27.265
200,1000,87.18181818181819,111.0,1.0,1.0,1.0,10,54.718
300,1000,102.87272727272727,150.0,1.0,1.0,1.0,10,82.319
400,1000,137.01818181818183,177.0,1.0,1.0,1.0,13,109.661
500,1000,176.1090909090909,210.0,1.0,1.0,1.0,9,137.336
600,1000,199.16363636363636,247.0,1.0,1.0,1.0,12,165.537
700,1000,241.92727272727274,302.0,1.0,1.0,1.0,9,193.895
800,1000,248.3272727272727,318.0,1.0,1.0,1.0,8,220.315
900,1000,265.2181818181818,349.0,1.0,1.0,1.0,12,247.863
1000,1000,267.5090909090909,363.0,1.0,1.0,1.0,10,275.468
1100,1000,251.6,383.0,1.0,1.0,1.0,12,303.83
1200,1000,287.8545454545455,403.0,1.0,1.0,1.0,10,330.872
1300,1000,292.6181818181818,415.0,1.0,1.0,1.0,9,359.393
1400,1000,284.3636363636364,414.0,1.0,1.0,1.0,12,381.95
1500,1000,277.3636363636364,426.0,1.0,1.0,1.0,9,407.875
1600,1000,299.4,450.0,1.0,1.0,1.0,10,437.167
1700,1000,306.27272727272725,433.0,1.0,1.0,1.0,9,459.073
1800,1000,281.96363636363634,404.0,1.0,1.0,1.0,14,489.095
1900,1000,319.72727272727275,449.0,1.0,1.0,1.0,8,518.408
2000,1000,331.58181818181816,469.0,1.0,1.0,1.0,12,546.22
