generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,46.90909090909091,69.0,1.0,1.0,1.0,9,25.131
200,1000,84.78181818181818,103.0,1.0,1.0,1.0,9,50.436
300,1000,109.94545454545455,133.0,1.0,1.0,1.0,9,76.03
400,1000,135.12727272727273,159.0,1.0,1.0,1.0,8,101.246
500,1000,153.5090909090909,197.0,1.0,1.0,1.0,12,126.063
600,1000,180.29090909090908,213.0,1.0,1.0,1.0,8,151.349
700,1000,188.61818181818182,228.0,1.0,1.0,1.0,9,176.716
800,1000,216.12727272727273,245.0,1.0,1.0,1.0,7,200.815
900,1000,234.6,262.0,1.0,1.0,1.0,9,224.234
1000,1000,232.8181818181818,277.0,1.0,1.0,1.0,7,248.155
1100,1000,231.27272727272728,276.0,1.0,1.0,1.0,7,273.025
1200,1000,240.16363636363636,290.0,1.0,1.0,1.0,9,298.175
1300,1000,255.76363636363635,298.0,1.0,1.0,1.0,9,322.049
1400,1000,277.8727272727273,303.0,1.0,1.0,1.0,10,346.671
1500,1000,270.1636363636364,320.0,1.0,1.0,1.0,11,372.803
1600,1000,276.0181818181818,320.0,1.0,1.0,1.0,8,396.281
1700,1000,270.1636363636364,313.0,1.0,1.0,1.0,8,418.661
1800,1000,260.03636363636366,319.0,1.0,1.0,1.0,11,445.905
1900,1000,265.1818181818182,310.0,1.0,1.0,1.0,8,469.047
2000,1000,275.4727272727273,329.0,1.0,1.0,1.0,11,494.877
