generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,1.9636363636363636,5.0,1.0,1.0,1.0,224,4.859
200,1000,4.163636363636364,6.0,1.0,1.0,1.0,113,11.484
300,1000,4.872727272727273,7.0,1.0,1.0,1.0,124,17.866
400,1000,7.454545454545454,13.0,1.0,1.0,1.0,123,24.938
500,1000,7.036363636363636,12.0,1.0,1.0,1.0,57,30.951
600,1000,4.8,13.0,1.0,1.0,1.0,75,36.83
700,1000,7.927272727272728,12.0,1.0,1.0,1.0,91,41.352
800,1000,8.181818181818182,14.0,1.0,1.0,1.0,69,44.928
900,1000,9.2,18.0,1.0,1.0,1.0,108,55.234
1000,1000,10.50909090909091,22.0,1.0,1.0,1.0,96,58.408
1100,1000,14.10909090909091,23.0,1.0,1.0,1.0,96,65.332
1200,1000,13.818181818181818,23.0,1.0,1.0,1.0,69,68.834
1300,1000,11.527272727272727,19.0,1.0,1.0,1.0,67,77.853
1400,1000,15.345454545454546,26.0,1.0,1.0,1.0,73,85.652
1500,1000,11.236363636363636,26.0,1.0,1.0,1.0,197,86.939
1600,1000,7.745454545454545,15.0,1.0,1.0,1.0,75,97.542
1700,1000,17.2,31.0,1.0,1.0,1.0,107,106.466
1800,1000,19.78181818181818,30.0,1.0,1.0,1.0,67,111.995
1900,1000,15.927272727272728,30.0,1.0,1.0,1.0,68,118.229
2000,1000,11.272727272727273,21.0,1.0,1.0,1.0,102,123.922
