generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,46.872727272727275,57.0,1.0,1.0,1.0,7,26.527
200,1000,79.10909090909091,97.0,1.0,1.0,1.0,11,53.024
300,1000,123.2,146.0,1.0,1.0,1.0,10,78.948
400,1000,140.23636363636365,161.0,1.0,1.0,1.0,9,104.8
500,1000,156.74545454545455,189.0,1.0,1.0,1.0,10,131.187
600,1000,174.36363636363637,211.0,1.0,1.0,1.0,8,157.758
700,1000,189.4909090909091,228.0,1.0,1.0,1.0,7,183.386
800,1000,191.63636363636363,237.0,1.0,1.0,1.0,15,208.842
900,1000,220.25454545454545,255.0,1.0,1.0,1.0,8,234.479
1000,1000,218.47272727272727,264.0,1.0,1.0,1.0,10,261.655
1100,1000,222.8909090909091,308.0,1.0,1.0,1.0,11,286.749
1200,1000,258.07272727272726,304.0,1.0,1.0,1.0,9,314.537
1300,1000,251.76363636363635,317.0,1.0,1.0,1.0,9,336.38
1400,1000,280.0181818181818,349.0,1.0,1.0,1.0,15,363.346
1500,1000,270.74545454545455,323.0,1.0,1.0,1.0,8,388.352
1600,1000,284.05454545454546,333.0,1.0,1.0,1.0,9,414.836
1700,1000,268.2181818181818,331.0,1.0,1.0,1.0,9,437.515
1800,1000,284.09090909090907,347.0,1.0,1.0,1.0,9,464.064
1900,1000,294.0181818181818,353.0,1.0,1.0,1.0,9,492.016
2000,1000,283.05454545454546,334.0,1.0,1.0,1.0,13,518.654
