generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,8.709090909090909,13.0,1.0,1.0,1.0,15,8.418
200,1000,19.963636363636365,29.0,1.0,1.0,1.0,20,17.259
300,1000,26.163636363636364,36.0,1.0,1.0,1.0,19,25.501
400,1000,31.763636363636362,46.0,1.0,1.0,1.0,25,34.844
500,1000,43.945454545454545,59.0,1.0,1.0,1.0,14,42.715
600,1000,48.32727272727273,62.0,1.0,1.0,1.0,25,50.993
700,1000,49.872727272727275,62.0,1.0,1.0,1.0,20,58.695
800,1000,59.72727272727273,76.0,1.0,1.0,1.0,17,66.788
900,1000,58.07272727272727,72.0,1.0,1.0,1.0,17,77.669
1000,1000,52.92727272727273,69.0,1.0,1.0,1.0,23,84.744
1100,1000,60.81818181818182,78.0,1.0,1.0,1.0,14,94.164
1200,1000,62.236363636363635,83.0,1.0,1.0,1.0,18,102.315
1300,1000,73.47272727272727,95.0,1.0,1.0,1.0,16,111.12
1400,1000,72.74545454545455,91.0,1.0,1.0,1.0,21,119.935
1500,1000,71.43636363636364,95.0,1.0,1.0,1.0,21,127.546
1600,1000,79.21818181818182,97.0,1.0,1.0,1.0,28,137.431
1700,1000,85.50909090909092,111.0,1.0,1.0,1.0,15,145.228
1800,1000,87.65454545454546,106.0,1.0,1.0,1.0,33,153.377
1900,1000,85.81818181818181,110.0,1.0,1.0,1.0,20,160.679
2000,1000,84.74545454545455,109.0,1.0,1.0,1.0,16,171.806
