generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
100,1000,41.49090909090909,52.0,1.0,1.0,1.0,9,25.094
200,1000,75.74545454545455,98.0,1.0,1.0,1.0,9,50.344
300,1000,123.61818181818182,154.0,1.0,1.0,1.0,9,74.737
400,1000,135.21818181818182,163.0,1.0,1.0,1.0,11,98.912
500,1000,146.6727272727273,180.0,1.0,1.0,1.0,9,122.856
600,1000,196.29090909090908,228.0,1.0,1.0,1.0,8,147.645
700,1000,206.87272727272727,249.0,1.0,1.0,1.0,7,172.347
800,1000,228.45454545454547,264.0,1.0,1.0,1.0,10,198.114
900,1000,233.4909090909091,268.0,1.0,1.0,1.0,8,219.984
1000,1000,248.23636363636365,282.0,1.0,1.0,1.0,7,247.134
1100,1000,240.92727272727274,283.0,1.0,1.0,1.0,11,270.585
1200,1000,235.61818181818182,291.0,1.0,1.0,1.0,9,295.058
1300,1000,261.7090909090909,290.0,1.0,1.0,1.0,16,320.543
1400,1000,265.7818181818182,290.0,1.0,1.0,1.0,8,346.18
1500,1000,263.76363636363635,312.0,1.0,1.0,1.0,11,368.418
1600,1000,284.07272727272726,327.0,1.0,1.0,1.0,9,394.147
1700,1000,267.92727272727274,306.0,1.0,1.0,1.0,13,419.578
1800,1000,260.25454545454545,323.0,1.0,1.0,1.0,7,443.31
1900,1000,254.36363636363637,310.0,1.0,1.0,1.0,9,468.604
2000,1000,280.6181818181818,315.0,1.0,1.0,1.0,9,492.727
